0 0 0 .BO.CC.BO.DDAAO..PEQQQ.PEFFG.P...GHH  
2 1 1 .BOCC..BO.DDAAO..PEQQQ.PEFFG.P...GHH C99  
2 1 1 .BO.CC.BO.DDAAO..P.QQQ.PEFFG.PE..GHH E99  
2 1 1 .BO.CC.BO.DDAAO..PE.QQQPEFFG.P...GHH Q99  
2 1 1 .BO.CC.BODD.AAO..PEQQQ.PEFFG.P...GHH D99  
3 2 1 .BOCC..BO.DDAAO..PE.QQQPEFFG.P...GHH Q99 C99  
3 2 1 .BO.CC.BO.DDAAO..P..QQQPEFFG.PE..GHH Q99 E99  
3 2 1 .BO.CC.BODD.AAO..PE.QQQPEFFG.P...GHH D99 Q99  
3 2 1 .BO.CC.BODDPAAO..PEQQQ.PEFFG.....GHH P99 D99  
3 2 1 .BO.CC.BODD.AAO..P.QQQ.PEFFG.PE..GHH D99 E99  
3 2 1 .BOCC..BO.DDAAO..P.QQQ.PEFFG.PE..GHH E99 C99  
3 2 1 .BO.CC.BO.DDAAO..PQQQ..PEFFG.PE..GHH Q99 E99  
3 2 1 .BOCC..BODD.AAO..PEQQQ.PEFFG.P...GHH D99 C99  
4 3 1 .BOCC..BO.DDAAO..P..QQQPEFFG.PE..GHH E99 Q99 C99  
4 3 1 .BO.CC.BODDPAAO..PE.QQQPEFFG.....GHH P99 D99 Q99  
4 3 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PE...HH G96 Q99 E99  
4 3 1 .BOCCP.BODDPAAO..PEQQQ..EFFG.....GHH P98 D99 C99  
4 3 1 .BO.CC.BODD.AAO..P..QQQPEFFG.PE..GHH D99 Q99 E99  
4 3 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PE...HH G97 Q99 E99  
4 3 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PE...HH G98 Q99 E99  
4 3 1 .BO.CC.BODDPAAO..P.QQQ.PEFFG..E..GHH E99 P99 D99  
4 3 1 .BOCC..BODD.AAO..P.QQQ.PEFFG.PE..GHH C99 D99 E99  
4 3 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PE...HH G99 Q99 E99  
4 3 1 .BOCC..BO.DDAAO..PQQQ..PEFFG.PE..GHH Q99 E99 C99  
4 3 1 .BOCC..BODDPAAO..PEQQQ.PEFFG.....GHH C99 P99 D99  
4 3 1 .BO.CC.BODD.AAO..PQQQ..PEFFG.PE..GHH Q99 D99 E99  
4 3 1 .BOCC..BODD.AAO..PE.QQQPEFFG.P...GHH D99 Q99 C99  
5 4 1 .BOCC..BODD.AAO..P..QQQPEFFG.PE..GHH D99 E99 Q99 C99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PE.FF.PE...HH F99 G96 Q99 E99  
5 4 1 .BOCCP.BODDPAAO..PE.QQQ.EFFG.....GHH Q99 P98 D99 C99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PE.FF.PE...HH F99 G98 Q99 E99  
5 4 1 .BO.CC.BODD.AAO..PQQQG.PEFFG.PE...HH D99 G99 Q99 E99  
5 4 1 .BOCC..BO.DDAAO..PQQQG.PEFFG.PE...HH C99 G99 Q99 E99  
5 4 1 .BO.CC.BODD.AAOG.PQQQG.PEFF..PE...HH D99 G98 Q99 E99  
5 4 1 .BOCC..BODDPAAO..PE.QQQPEFFG.....GHH C99 P99 D99 Q99  
5 4 1 .BOCC..BO.DDAAOG.PQQQG.PEFF..PE...HH C99 G98 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.P.QQQ.PEFF..PE...HH Q98 G97 Q99 E99  
5 4 1 .BO.CC.BODDPAAO..P..QQQPEFFG..E..GHH E99 P99 D99 Q99  
5 4 1 .BOCCP.BODDPAAO..PE..QQQEFFG.....GHH Q98 P98 D99 C99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PEHH... H97 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PE.HH.. H98 G97 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..P..QQQPEFF..PE...HH Q97 G96 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PE..HH. H99 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PE..FFPE...HH F98 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PE.FF.PE...HH F99 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.P..QQQPEFF..PE...HH Q97 G97 Q99 E99  
5 4 1 .BO.CC.BODDPAAO..PQQQ..PEFFG..E..GHH Q99 E99 P99 D99  
5 4 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PE.HH.. H98 G99 Q99 E99  
5 4 1 .BOCC..BOGDDAAOG.PQQQ..PEFF..PE...HH C99 G97 Q99 E99  
5 4 1 .BOCCP.BODDPAAO..P.QQQ..EFFG..E..GHH E99 P98 D99 C99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PEHH... H97 G98 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..P.QQQ.PEFF..PE...HH Q98 G96 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PEHH... H97 G96 Q99 E99  
5 4 1 .BOCC..BODD.AAO..PQQQ..PEFFG.PE..GHH Q99 C99 D99 E99  
5 4 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PE..HH. H99 G99 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PE.HH.. H98 G96 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PE..HH. H99 G96 Q99 E99  
5 4 1 .BOCC..BODDPAAO..P.QQQ.PEFFG..E..GHH C99 E99 P99 D99  
5 4 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PEHH... H97 G99 Q99 E99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PE.HH.. H98 G98 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PE..FFPE...HH F98 G96 Q99 E99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PE..HH. H99 G98 Q99 E99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PE..FFPE...HH F98 G98 Q99 E99  
25 24 1 ..CC.P.DDG.PAAOG.PE.OQQQEBOFF..BHH.. E98 F96 D95 H98 C98 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCCDDOG..AAO..P.BQQQPEB.FFPEHH... H97 B95 Q91 P96 F96 G92 C98 P97 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..O.CC..OGDDAAOG..E.QQQPEBFF.P.BHH.P E98 C98 Q91 G93 D98 P95 H98 F95 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG....OGDDAAO..P.BQQQPEBFF.PEHH... H97 B95 Q91 G92 D98 P96 F95 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG....OGDDAAO..PEQQQ.PEBFF.P.B.HH. H99 E98 Q92 G92 D98 P96 F95 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG....OGDDAAO..PE.QQQPEBFF.P.BHH.. H98 E98 Q91 G92 D98 P96 F95 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG....OGDDAAO..PE.QQQPEBFF.P.B.HH. H99 E98 Q91 G92 D98 P96 F95 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCCDDOG..AAO..PE.QQQPEB.FFP.B.HH. P96 H99 E98 Q91 F96 G92 C98 P97 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..O.CC..OGDDAAOG.P.BQQQPEB.FFPE.HH.. C98 B95 Q91 G93 H98 D98 P96 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCC..OGDDAAO....BQQQPEB.FFPE.HH.P B95 Q91 G92 D98 C98 P95 H98 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG....OGDDAAO..P.BQQQPEBFF.PE..HH. H99 B95 Q91 G92 D98 P96 F95 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCC..OGDDAAO...E.QQQPEB.FFP.BHH.P E98 Q91 G92 D98 C98 P95 H98 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCO.....OGDDAAOG.PE.QQQPEBFF.P.BHH.. H98 E98 Q91 G93 D98 P96 F95 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCO.....OGDDAAOG.P.BQQQPEBFF.PE..HH. H99 B95 Q91 G93 D98 P96 F95 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCC..OGDDAAO..P.BQQQPEB.FFPEHH... H97 B95 Q91 G92 D98 C98 P96 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..O.CC..OGDDAAOG..E.QQQPEBFF.P.B.HHP E98 Q91 G93 D98 C98 P95 F95 H99 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CC..PDDOG.PAAOG.PEBOQQQEB.FF.HH.... H96 C97 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CC..PDDOG.PAAOG.PEBOQQQEBFF...HH... C97 F95 H97 E98 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .BCC.P.BDD.PE..AAPE.OQQQFFOG....OGHH E93 D98 C98 A95 O91 Q90 G92 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCO.....OGDDAAOG.PE.QQQPEBFF.P.B.HH. H99 E98 Q91 G93 D98 P96 F95 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCCDDOG.PAAO..PEBQQQPEBFF...HH... H97 E98 B95 Q91 F95 G92 C98 P97 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCCDDOG.PAAO..PEBQQQPEBFF.....HH. H99 E98 B95 Q91 F95 G92 C98 P97 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCCDDOG.PAAO..PEBQQQPEBFF....HH.. H98 E98 B95 Q91 F95 G92 C98 P97 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OCC...OGDDAAOG..EBQQQPEBFF.P...HHP E98 B95 Q91 G93 D98 P95 F95 H99 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 E.OGCCE.OGDDAAO....QQQ.P.B.FFP.BHH.P Q92 G92 D98 C98 P95 H98 F96 G94 Q93 O94 A94 E95 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OCC...OGDDAAOG.PEBQQQPEB.FFPHH.... H96 E98 B95 Q91 G93 D98 P96 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.P.DDG.PAAOG.PEBOQQQEBO.FF..HH.. E98 B95 D95 H98 C98 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..O.CC..OGDDAAOG..E.QQQPEB.FFP.B.HHP E98 C98 Q91 G93 D98 P95 F96 H99 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCCDDOG..AAO...E.QQQPEBFF.P.B.HHP E98 P95 F95 Q91 H99 G92 C98 P97 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..O.CC..OGDDAAOG.PE.QQQPEB.FFP.B.HH. H99 E98 Q91 C98 G93 D98 P96 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 23 2 ..CC.P.DDG.PAA.G.P.BOQQQEBO.FFE.O.HH D95 O91 C98 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..O.CC..OGDDAAOG.PEQQQ.PEB.FFP.B.HH. H99 C98 E98 Q92 G93 D98 P96 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 E.OGCCE.OGDDAAO.....QQQP.BFF.P.B.HHP Q91 G92 D98 C98 P95 H99 F95 G94 Q93 O94 A94 E95 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CCG.PDDOG.PAAO..PEBOQQQEB.FF.....HH G92 C97 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OCC...OGDDAAOG.PEBQQQPEB.FFP...HH. E98 H99 B95 Q91 G93 D98 P96 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..O.CC..OGDDAAOG.P.BQQQPEB.FFPEHH... C98 H97 B95 Q91 G93 D98 P96 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..O.CC..OGDDAAOG..EQQQ.PEBFF.P.B.HHP E98 Q92 G93 D98 C98 P95 F95 H99 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OCC...OGDDAAOG.PEBQQQPEB.FFP.HH... E98 H97 B95 Q91 G93 D98 P96 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CC..PDD.G.PAA.G.PEBOQQQEBOFF...O.HH O91 C97 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.PDDOG.PAAOG.PEBOQQQEB.FF.HH.... H96 C98 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CC..PDDOG.PAAOG.PEBOQQQEBFF....HH.. C97 F95 H98 E98 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.PDD.G.PAA.G.PEBOQQQEBOFF...O.HH O91 C98 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...PDDOG.PAAOG.PEBOQQQEBFF....HH.. F95 C96 H98 E98 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.PDDOG.PAAOG.PEBOQQQEB.FF....HH. H99 C98 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.PDDOG.PAAOG.PEBOQQQEB.FF..HH... H97 C98 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CCG.PDDOG.PAAO..PEBOQQQEB..FF..HH.. G92 C97 H98 E98 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CC..PDDOG.PAAOG.PEBOQQQEB.FF...HH.. H98 C97 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCCDDOG..AAO..P.BQQQPEB.FFPE..HH. P96 F96 B95 Q91 H99 G92 C98 P97 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...PDDOG.PAAOG.PEBOQQQEB.FF...HH.. H98 C96 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CCG.PDDOG.PAAO..P.BOQQQEBFF..EHH... H97 F95 G92 C97 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CC..PDDOG.PAAOG.PEBOQQQEB.FF..HH... H97 C97 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CC..PDDOG.PAAOG.PEBOQQQEB.FF....HH. H99 C97 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCC..OGDDAAO..PE.QQQPEB.FFP.B.HH. H99 E98 Q91 G92 D98 C98 P96 F96 G94 Q93 O94 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 E.OGCCE.OGDDAAO....QQQ.P.BFF.P.B.HHP Q92 G92 D98 C98 P95 H99 F95 G94 Q93 O94 A94 E95 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 23 2 .CC..P.DDG.PAA.G.P.BOQQQEBO.FFE.O.HH D95 O91 C97 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...P.DDG.PEAAG.PEBOQQQ.BO.FF..O.HH B95 D95 C96 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...PDDOG.PAAOG.PEBOQQQEB.FF..HH... H97 C96 E98 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..OGCCDDOG.PAAO..PEBQQQPEB.FF....HH. E98 F96 B95 Q91 H99 G92 C98 P97 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...P.DDG.PEAAG.PE.OQQQ.BOFF..BO.HH F96 D95 C96 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG..DDOG..AAO...EBQQQPEBFF.P...HHP E98 P95 F95 B95 H99 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...P.DDG.PEAAG.PE.OQQQ.BO.FF.BOHH. H99 D95 C96 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ...CCP.DDG.P.AAG.PEBOQQQEBO.FF..OHH. B95 H99 A93 D95 E98 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...PDDOG.PAAOG.PEBOQQQEBFF..HH.... H96 E98 C96 F95 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 23 2 ..CC.PDD.G.PAA.G.PEBOQQQEBOFF...O.HH F96 C98 O91 E98 B95 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.P.DDG.PEAAG.PE.OQQQ.BOFF..BO.HH F96 D95 C98 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...P.DDG.P.AAG.PEBOQQQEBO.FF..O.HH B95 D95 C96 A93 E98 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...PDDOG.PAAOG.PEBOQQQEBFF...HH... H97 E98 C96 F95 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.PDDOG.PAAOG.PEBOQQQEBFF..HH.... C98 F95 H96 E98 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CC..PDDOG.PAAOG.PEBOQQQEBFF..HH.... C97 F95 H96 E98 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 23 2 .CC..P.DDG.PAA.G.P..OQQQEBOFF.EBOHH. D95 C97 O91 H99 F96 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ...CCP.DDG.PEAAG.PEBOQQQ.BO.FF..OHH. B95 D95 H99 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.P.DDG.PEAAG.PEBOQQQ.BO.FF..O.HH B95 D95 C98 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CCG.P.DDG.PEAA..PE.OQQQ.BO.FF.BO.HH D95 G92 C97 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ...CCP.DDG.PEAAG.PE.OQQQ.BOFF..BOHH. F96 D95 H99 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CCG.PDDOG.PAAO..PEBOQQQEBFF......HH E98 F95 G92 C97 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 .CC..P.DDG.PEAAG.PE.OQQQ.BO.FF.BOHH. C97 D95 H99 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ...CCP.DDG.PAAOG.PEBOQQQEBOFF....HH. F96 B95 H99 E98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG..DDOG..AAO..PEBQQQPEBFF.PHH.... H96 P96 B95 F95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.P.DDG.PAAOG.PEBOQQQEBO.FFHH.... H96 E98 B95 C98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG..DDOG..AAO..PEBQQQPEBFF.P...HH. H99 P96 B95 F95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG....OGDDAAO..PE.QQQPEB.FFP.BHH.. E98 Q91 G92 D98 P96 H98 F96 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 E.O.CCE.OGDDAAOG.P..QQQP.B.FFP.BHH.. C98 Q91 G93 D98 P96 H98 F96 G94 Q93 O94 A94 E95 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.P.DDG.PAAOG.P.BOQQQEBOFF.EHH... F96 D95 C98 O92 H97 B95 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG..DDOG..AAO..PEBQQQPEBFF.P.HH... H97 P96 B95 F95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.P.DDG.PAAOG.PEBOQQQEBOFF.....HH E98 F96 B95 C98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG..DDOG..AAO...EBQQQPEBFF.P..HH.P B95 P95 H98 F95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.P.DDG.PAAOG.P.BOQQQEBOFF.E..HH. H99 F96 B95 C98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..O.CCDDOG.PAAOG.PEBQQQPEBFF.....HH. B95 C98 E98 P97 F95 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG..DDOG.PAAO..PEBQQQPEBFF..HH.... F95 H96 P97 B95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CCOG..DDOG..AAO..PEBQQQPEBFF.P..HH.. H98 P96 B95 F95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...P.DDG.PAAOG.PEBOQQQEBO.FF..HH.. B95 D95 E98 H98 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 CC...P.DDG.PAAOG.PE.OQQQEBOFF..BHH.. F96 D95 E98 H98 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
25 24 1 ..CC.P.DDG.PAAOG.PE.OQQQEBOFF..B.HH. H99 F96 E98 C98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
