0 0 0 ...OOO...BCPAA.BCP..QDDP..QEE...QRRR  
1 1 0 ..OOO....BCPAA.BCP..QDDP..QEE...QRRR O99  
1 1 0 OOO......BCPAA.BCP..QDDP..QEE...QRRR O97  
1 1 0 ...OOO..QBCPAAQBCP..QDDP...EE....RRR Q98  
1 1 0 ...OOO...BCPAA.BCP..QDDP..Q.EE..QRRR E99  
1 1 0 ...OOO...BCPAAQBCP..QDDP..QEE....RRR Q99  
1 1 0 .OOO.....BCPAA.BCP..QDDP..QEE...QRRR O98  
1 1 0 ...OOO...BCP.AABCP..QDDP..QEE...QRRR A99  
1 1 0 ...OOO...BC.AA.BCP..QDDP..QEEP..QRRR P99  
1 1 0 ..QOOO..QBCPAAQBCP...DDP...EE....RRR Q97  
2 2 0 ..OOO....BCPAA.BCP..QDDP..Q.EE..QRRR E99 O99  
2 2 0 OOO.C....BCPAA.B.P..QDDP..QEE...QRRR C99 O97  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE.RRR... R97 Q98  
2 2 0 ...OOO...BCPAAQBCP..QDDP..Q.EE...RRR Q99 E99  
2 2 0 ..QOOO..QBC.AAQBCP...DDP...EEP...RRR Q97 P99  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE.RRR... R97 Q97  
2 2 0 ...OOO...BCP.AABCP..QDDP..Q.EE..QRRR A99 E99  
2 2 0 OOOB.....BCPAA..CP..QDDP..QEE...QRRR B99 O97  
2 2 0 .OOO.....BCPAA.BCP..QDDP..Q.EE..QRRR O98 E99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE..RRR.. R98 Q98  
2 2 0 ..OOO...QBCPAAQBCP..QDDP...EE....RRR Q98 O99  
2 2 0 OOO......BCPAA.BCP..QDDP..Q.EE..QRRR E99 O97  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE...RRR. R99 Q98  
2 2 0 ...OOO..QBCPAAQBCP..QDDPEE.......RRR E97 Q98  
2 2 0 ..OOO....BCPAAQBCP..QDDP..QEE....RRR Q99 O99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP.EE......RRR E98 Q98  
2 2 0 ...OOO..QBCPAAQBCP..QDDP..EE.....RRR E99 Q98  
2 2 0 ..OOO....BCP.AABCP..QDDP..QEE...QRRR A99 O99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP....EE...RRR E99 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP....EE...RRR Q97 E99  
2 2 0 ...OOO...BC..AABCP..QDDP..QEEP..QRRR P99 A99  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE..RRR.. R98 Q97  
2 2 0 ...OOO..QBC.AAQBCP..QDDP...EEP...RRR P99 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE...RRR. R99 Q97  
2 2 0 ..QOOO..QBCPAAQBCP...DDPEE.......RRR E97 Q97  
2 2 0 ..OOO....BC.AA.BCP..QDDP..QEEP..QRRR P99 O99  
2 2 0 .OOO....QBCPAAQBCP..QDDP...EE....RRR O98 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP.EE......RRR E98 Q97  
2 2 0 ..QOOO..QBCPAAQBCP...DDP..EE.....RRR E99 Q97  
2 2 0 OOO.....QBCPAAQBCP..QDDP...EE....RRR Q98 O97  
2 2 0 ..QOOO..QBCPAAQBCPDD...P...EE....RRR D97 Q97  
2 2 0 ..QOOO..QBCPAAQBCP.DD..P...EE....RRR D98 Q97  
2 2 0 ..OOOP...BCPAA.BCP..QDD...QEE...QRRR P99 O99  
2 2 0 OOO......BCPAAQBCP..QDDP..QEE....RRR Q99 O97  
2 2 0 .OOO.....BC.AA.BCP..QDDP..QEEP..QRRR P99 O98  
2 2 0 ..QOOO..QBCPAAQBCP..DD.P...EE....RRR D99 Q97  
2 2 0 .OOO.....BCP.AABCP..QDDP..QEE...QRRR A99 O98  
2 2 0 OOO......BCP.AABCP..QDDP..QEE...QRRR A99 O97  
2 2 0 .OOO.P...BCPAA.BCP..QDD...QEE...QRRR P99 O98  
2 2 0 .OOOC....BCPAA.B.P..QDDP..QEE...QRRR C99 O98  
2 2 0 OOO......BC.AA.BCP..QDDP..QEEP..QRRR P99 O97  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE..RRR.. R98 Q99  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE.RRR... R97 Q99  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE...RRR. R99 Q99  
2 2 0 OOO..P...BCPAA.BCP..QDD...QEE...QRRR P99 O97  
2 2 0 ...OOO...BC.AAQBCP..QDDP..QEEP...RRR P99 Q99  
2 2 0 .OOO.....BCPAAQBCP..QDDP..QEE....RRR O98 Q99  
8 8 0 .OOOCP..Q.CPAAQB.P..QBDD..EE....RRR. B99 C99 R99 D99 P99 O98 E99 Q98  
8 8 0 OOO.CP..Q.CPAAQB.P..QBDD....EE.RRR.. B99 D99 P99 R98 Q98 E99 C99 O97  
8 8 0 OOO.....Q.C.AAQ.CPDDQB.PEE.B.PRRR... B98 E97 O97 Q96 D97 R97 Q97 P99  
8 8 0 OOO.....Q.C.AAQBCPDDQB.PEE...PRRR... B99 E97 O97 Q96 D97 R97 Q97 P99  
8 8 0 OOO.CP..Q.CPAAQ..P..QBDD...BEE.RRR.. B98 D99 P99 R98 Q98 E99 C99 O97  
8 8 0 OOOB....QBC.AAQ.CPDDQ..PEE...PRRR... B99 E97 O97 Q96 D97 R97 Q97 P99  
8 8 0 ..OOO.....C.AAQBCPDDQB.PEEQ..PRRR... O99 Q95 B99 E97 D97 R97 Q97 P99  
8 8 0 OOOBCP..QBCPAAQ..P..Q.DD....EERRR... E99 R97 B99 Q98 D99 P99 C99 O97  
8 8 0 .OOOCP....CPAAQB.P..QBDD..Q.EE..RRR. B99 C99 D99 P99 E99 O98 R99 Q99  
8 8 0 OOO.CP....CPAA...P..QBDDEEQB....QRRR B98 Q96 E97 Q98 D99 P99 C99 O97  
8 8 0 ..OOOP....CPAAQBCP..QBDDEEQ.....RRR. B99 D99 R99 P99 O99 Q97 E97 Q98  
8 8 0 ...OOO......AAQBCPDDQBCPEEQ..PRRR... B99 Q95 C99 E97 D97 R97 Q97 P99  
8 8 0 .OOOCP....CPAAQ..P..QBDD..QBEE..RRR. B98 C99 D99 P99 E99 O98 R99 Q99  
8 8 0 OOO......B..AAQBCPDDQ.CPEEQ..PRRR... O97 Q95 C99 E97 D97 R97 Q97 P99  
8 8 0 ..OOO....B..AAQBCPDDQ.CPEEQ..PRRR... O99 Q95 C99 E97 D97 R97 Q97 P99  
8 8 0 ..OOOP....CPAAQ.CP..QBDDEEQB..RRR... B98 D99 R97 P99 O99 Q97 E97 Q98  
8 8 0 .OOOCP...BCPAAQB.P..Q.DDEEQ...RRR... D99 P99 Q97 E97 C99 O98 R97 Q98  
8 8 0 ...OOO..Q...AAQ.CPDDQBCPEE.B.PRRR... B98 Q96 C99 E97 D97 R97 Q97 P99  
8 8 0 ...OOO..Q...AAQBCPDDQBCPEE...PRRR... B99 Q96 C99 E97 D97 R97 Q97 P99  
8 8 0 ..OOOP....CPAAQBCP..QBDDEEQ...RRR... B99 D99 R97 P99 O99 Q97 E97 Q98  
8 8 0 OOO.....QB..AAQBCPDDQ.CPEE...PRRR... O97 Q96 C99 E97 D97 R97 Q97 P99  
8 8 0 .OOO....QB..AAQBCPDDQ.CPEE...PRRR... O98 Q96 C99 E97 D97 R97 Q97 P99  
8 8 0 OOOBCP...BCPAA...P..Q.DDEEQ.....QRRR B99 Q96 E97 Q98 D99 P99 C99 O97  
8 8 0 .OOO......CPAAQ.CP..QDDP..QBEERRRB.. O98 Q95 D96 B97 R97 D98 Q97 E99  
8 8 0 .OOOCP....CPAA...P..QBDDEEQB....QRRR B98 D99 C99 P99 Q96 O98 E97 Q98  
8 8 0 OOOBCP..QBCPAAQ..P..Q.DD.EE.....RRR. D99 P99 R99 B99 C99 O97 E98 Q98  
8 8 0 ..OOO...QB..AAQBCPDDQ.CPEE...PRRR... O99 Q96 C99 E97 D97 R97 Q97 P99  
8 8 0 ...OOO......AAQB.PDDQBCPEEQ.CPRRR... B99 Q95 C98 E97 D97 R97 Q97 P99  
8 8 0 OOO.......CPAAQ.CP..QDDP..QBEERRRB.. O97 Q95 D96 B97 R97 D98 Q97 E99  
8 8 0 OOO......B..AAQB.PDDQ.CPEEQ.CPRRR... O97 Q95 C98 E97 D97 R97 Q97 P99  
8 8 0 ..OOO....B..AAQB.PDDQ.CPEEQ.CPRRR... O99 Q95 C98 E97 D97 R97 Q97 P99  
8 8 0 OOO..P..Q.CPAAQ.CP..QDD....BEERRRB.. D98 B97 D99 P99 O97 E99 R97 Q98  
8 8 0 .OOO.P....CP.AA.CP..QBDDEEQB....QRRR B98 D99 A99 P99 Q96 O98 E97 Q98  
8 8 0 ...OOO......AAQ...DDQB.PEEQBCPRRR.CP B98 P98 C97 Q95 D97 E97 R97 Q97  
8 8 0 ...OOO......AAQB..DDQB.PEEQ.CPRRR.CP B99 P98 C97 Q95 D97 E97 R97 Q97  
8 8 0 .OOOCP...BCP.AAB.P..Q.DDEEQ.....QRRR C99 D99 A99 P99 Q96 O98 E97 Q98  
8 8 0 OOO......B..AAQB..DDQ..PEEQ.CPRRR.CP O97 P98 C97 Q95 D97 E97 R97 Q97  
8 8 0 .OOO.....B..AAQB..DDQ..PEEQ.CPRRR.CP O98 P98 C97 Q95 D97 E97 R97 Q97  
8 8 0 OOOBC....BC.AAQ..P..QDDPEEQ..P.RRR.. B99 C99 O97 R98 P99 Q97 E97 Q98  
8 8 0 OOO.CP..Q.CPAAQ..P..QBDD.EEB..RRR... C99 R97 B98 D99 P99 O97 E98 Q98  
8 8 0 OOO.CP..Q.CPAAQ..P..Q.DD.EEB..RRRB.. B97 R97 C99 D99 P99 O97 E98 Q98  
8 8 0 ..OOO....B..AAQB..DDQ..PEEQ.CPRRR.CP O99 P98 C97 Q95 D97 E97 R97 Q97  
8 8 0 ..QOOO..Q...AAQ..P..DDCPEE.BCPRRRB.. C98 D95 B97 E97 D97 R97 Q97 P99  
8 8 0 OOOBCP..QBCPAAQ..P..Q.DD.EE....RRR.. D99 R98 P99 B99 C99 O97 E98 Q98  
8 8 0 ..QOOO..Q...AAQ.CP..DDCPEE.B.PRRRB.. C99 D95 B97 E97 D97 R97 Q97 P99  
8 8 0 ...OOO......AAQB.PDDQB.PEEQ.CPRRR.C. B99 P99 C97 Q95 D97 E97 R97 Q97  
8 8 0 OOOB.P...BCPAAQ.CP..Q.DDEEQ.....RRR. D99 Q97 B99 E97 P99 O97 R99 Q98  
8 8 0 .OOOCP....CPAA.B.P..QBDDEEQ.....QRRR B99 D99 C99 P99 Q96 O98 E97 Q98  
8 8 0 OOO......B..AAQB.PDDQ..PEEQ.CPRRR.C. O97 P99 C97 Q95 D97 E97 R97 Q97  
8 8 0 ..OOO....B..AAQB.PDDQ..PEEQ.CPRRR.C. O99 P99 C97 Q95 D97 E97 R97 Q97  
8 8 0 OOOBCP...BCPAAQ..P..QDD.EEQ.....RRR. C99 Q97 B99 E97 P99 O97 R99 Q98  
8 8 0 .OOO......C.AAQBCPDDQB.PEEQ..PRRR... B99 O98 P99 Q95 D97 E97 R97 Q97  
8 8 0 ...OOO......AAQ.CPDDQBCPEEQB.PRRR... C99 Q95 B98 E97 D97 R97 Q97 P99  
8 8 0 OOO.CP..Q.CPAAQB.P..QBDDEE......RRR. B99 E97 R99 Q98 D99 P99 C99 O97  
8 8 0 OOOB.....B.P.AA.CPDDQ.CP..Q.EE..QRRR C99 E99 B99 A99 O97 Q94 D97 Q97  
8 8 0 .OOOCP...BCPAAQB.P..Q.DDEEQ.....RRR. C99 D99 R99 P99 O98 Q97 E97 Q98  
8 8 0 OOO.......C.AAQ.CPDDQB.PEEQB.PRRR... O97 Q95 B98 E97 D97 R97 Q97 P99  
8 8 0 .OOOC....BC.AAQB.PDDQ..PEEQ..PRRR... C99 O98 P99 Q95 D97 E97 R97 Q97  
8 8 0 OOO.....QB..AAQB.PDDQ..P.EE.CPRRR.C. C97 E98 O97 Q96 D97 R97 Q97 P99  
8 8 0 ...OOO......AAQ.C.DDQ.CPEEQB.PRRRB.P B97 C99 P98 Q95 D97 E97 R97 Q97  
8 8 0 ..OOO....B..AAQBC.DDQ.CPEEQ..P.RRR.P P98 O99 C99 R98 Q95 D97 E97 Q97  
8 8 0 .OOO......C.AAQ.CPDDQB.PEEQB.PRRR... O98 Q95 B98 E97 D97 R97 Q97 P99  
8 8 0 OOOBCP..QBCPAAQ..P..Q.DDEE......RRR. B99 E97 R99 Q98 D99 P99 C99 O97  
8 8 0 ..OOO.....C.AAQ.CPDDQB.PEEQB.PRRR... O99 Q95 B98 E97 D97 R97 Q97 P99  
8 8 0 .OOO.P....CPAAQ.CP..QBDDEEQB....RRR. B98 D99 R99 P99 O98 Q97 E97 Q98  
8 8 0 .OOO........AAQBCPDDQBCP..QEEPRRR... O98 B99 C99 Q95 D97 R97 Q97 P99  
8 8 0 ...OOO..Q...AAQB.PDDQBCP.EE.CPRRR... C98 Q96 B99 E98 D97 R97 Q97 P99  
8 8 0 .OOO.P....CPAAQBCP..QBDDEEQ.....RRR. B99 D99 R99 P99 O98 Q97 E97 Q98  
8 8 0 ...OOO..Q...AAQB.PDDQB.P.EE.CPRRR.C. C97 Q96 B99 E98 D97 R97 Q97 P99  
8 8 0 ...OOO..Q...AAQ..PDDQB.P.EEBCPRRR.C. C97 Q96 B98 E98 D97 R97 Q97 P99  
8 8 0 ...OOO..Q...AAQBCPDDQBCP.EE..PRRR... C99 Q96 B99 E98 D97 R97 Q97 P99  
8 8 0 OOO.....Q.C.AAQBCPDDQB.P.EE..PRRR... O97 Q96 B99 E98 D97 R97 Q97 P99  
8 8 0 .OOO....Q.C.AAQBCPDDQB.P.EE..PRRR... O98 Q96 B99 E98 D97 R97 Q97 P99  
8 8 0 ...OOO......AAQ..PDDQB.PEEQBCPRRR.C. C97 Q95 B98 E97 D97 R97 Q97 P99  
8 8 0 .OOO.....B..AAQB.PDDQ..PEEQ.CPRRR.C. C97 O98 P99 Q95 D97 E97 R97 Q97  
8 8 0 .OOO.....B..AAQBCPDDQ.CPEEQ..PRRR... C99 O98 P99 Q95 D97 E97 R97 Q97  
8 8 0 ..OOO...Q.C.AAQBCPDDQB.P.EE..PRRR... O99 Q96 B99 E98 D97 R97 Q97 P99  
8 8 0 ...OOO..Q...AAQ..PDDQBCP.EEBCPRRR... C98 Q96 B98 E98 D97 R97 Q97 P99  
8 8 0 ...OOO......AAQ..PDDQBCPEEQBCPRRR... C98 Q95 B98 E97 D97 R97 Q97 P99  
8 8 0 ...OOO..Q...AAQ.CPDDQBCP.EEB.PRRR... C99 Q96 B98 E98 D97 R97 Q97 P99  
8 8 0 OOO.....Q.C.AAQ.CPDDQB.P.EEB.PRRR... O97 Q96 B98 E98 D97 R97 Q97 P99  
8 8 0 OOO..P..Q.CPAAQ.CP..QDD..EEB..RRRB.. D98 B97 D99 E98 P99 O97 R97 Q98  
8 8 0 .OOO.....B..AAQB.PDDQ.CPEEQ.CPRRR... C98 O98 P99 Q95 D97 E97 R97 Q97  
8 8 0 .OOO....Q.C.AAQ.CPDDQB.P.EEB.PRRR... O98 Q96 B98 E98 D97 R97 Q97 P99  
8 8 0 ..OOO...Q.C.AAQ.CPDDQB.P.EEB.PRRR... O99 Q96 B98 E98 D97 R97 Q97 P99  
8 8 0 OOOBC....BC.AAQ.....QDDPEEQ..P.RRR.P B99 C99 P98 R98 O97 Q97 E97 Q98  
8 8 0 ..OOO.......AAQBCPDDQBCP..QEEPRRR... O99 B99 C99 Q95 D97 R97 Q97 P99  
8 8 0 OOO.C.....CP.AAB.PDDQB.P..Q.EE..QRRR B99 E99 C99 A99 O97 Q94 D97 Q97  
8 8 0 .OOO......C.AAQ.CPDDQ..PEEQB.PRRRB.. B97 O98 P99 Q95 D97 E97 R97 Q97  
8 8 0 ..QOOO..Q...AAQ..P..DD.PEE.BCPRRRBC. C97 D95 B97 E97 D97 R97 Q97 P99  
8 8 0 ...OOO......AAQ.CPDDQ.CPEEQB.PRRRB.. B97 Q95 C99 E97 D97 R97 Q97 P99  
8 8 0 .OOO.P....CPAAQ.CP..Q.DDEEQB..RRRB.. B97 D99 R97 P99 O98 Q97 E97 Q98  
8 8 0 OOOBC....BCP.AA..PDDQ..P..Q.EE..QRRR B99 E99 C99 A99 O97 Q94 D97 Q97  
8 8 0 OOOBCP..QBCPAAQ..P..Q.DD..EE....RRR. B99 C99 R99 D99 P99 O97 E99 Q98  
8 8 0 ...OOO......AAQ..PDDQ..PEEQBCPRRRBC. B97 P99 C97 Q95 D97 E97 R97 Q97  
8 8 0 OOO.CP..Q.CPAAQB.P..QBDD....EE..RRR. B99 C99 R99 Q98 D99 P99 E99 O97  
8 8 0 OOOBCP..QBCPAAQ..P..Q.DD....EE..RRR. B99 C99 R99 Q98 D99 P99 E99 O97  
8 8 0 ...OOO......AAQ...DDQ..PEEQBCPRRRBCP B97 P98 C97 Q95 D97 E97 R97 Q97  
8 8 0 ...OOO..Q...AAQ.CPDDQ.CPEE.B.PRRRB.. B97 Q96 C99 E97 D97 R97 Q97 P99  
8 8 0 OOO........PAAQ.CPDDQBCP..QBEE..RRR. B98 E99 O97 Q95 R99 C99 D97 Q97  
8 8 0 OOOB.....B.PAAQ.CPDDQ.CP..Q.EE..RRR. B99 E99 O97 Q95 R99 C99 D97 Q97  
8 8 0 ...OOO......AAQ..PDDQ.CPEEQBCPRRRB.. B97 Q95 C98 E97 D97 R97 Q97 P99  
8 8 0 ..OOO.......AAQBCPDDQBCP..QEEP..RRR. O99 B99 P99 Q95 R99 C99 D97 Q97  
8 8 0 OOOBC....BC..AA..PDDQ..P..QEEP..QRRR B99 P99 C99 A99 O97 Q94 D97 Q97  
8 8 0 ..OOOP....CPAAQ.CP..QBDDEEQB....RRR. B98 D99 R99 P99 O99 Q97 E97 Q98  
8 8 0 OOO.....QB..AAQB.PDDQ..PEE..CPRRR.C. C97 E97 O97 Q96 D97 R97 Q97 P99  
8 8 0 OOO.....Q.C.AAQBCPDDQB.P..EE.PRRR... E99 O97 B99 Q96 D97 R97 Q97 P99  
8 8 0 ..OOO......PAAQ.CPDDQBCP..QBEE..RRR. B98 E99 O99 Q95 R99 C99 D97 Q97  
8 8 0 ..OOO......PAAQBCPDDQBCP..Q.EE..RRR. B99 E99 O99 Q95 R99 C99 D97 Q97  
8 8 0 OOO.......C.AAQBCPDDQB.PEEQ..PRRR... O97 Q95 B99 E97 D97 R97 Q97 P99  
8 8 0 ..OOOP.....PAA.BCPDDQBC...Q.EE..QRRR P99 E99 O99 Q94 B99 C99 D97 Q97  
8 8 0 ..OOO...Q..PAAQ.CPDDQBCPEE.B...RRR.. B98 E97 O99 R98 C99 Q96 D97 Q97  
8 8 0 OOO.....QB..AAQB.PDDQ.CPEE..CPRRR... C98 E97 O97 Q96 D97 R97 Q97 P99  
8 8 0 ...OOO..Q...AAQ.CPDDQ.CP.EEB.PRRRB.. B97 E98 C99 Q96 D97 R97 Q97 P99  
8 8 0 .OOOCP..Q.CPAAQ..P..QBDD...BEERRR... B98 R97 Q98 C99 D99 P99 O98 E99  
8 8 0 .OOOCP..Q.CPAAQB.P..QBDD....EERRR... B99 R97 Q98 C99 D99 P99 O98 E99  
8 8 0 ...OOO..Q...AAQ..PDDQB.PEE.BCPRRR.C. C97 Q96 B98 E97 D97 R97 Q97 P99  
8 8 0 .OOO.........AABCPDDQBCP..QEEP..QRRR O98 A99 P99 Q94 B99 C99 D97 Q97  
8 8 0 ..OOO........AABCPDDQBCP..QEEP..QRRR O99 A99 P99 Q94 B99 C99 D97 Q97  
8 8 0 OOO.....QB..AAQB.PDDQ.CP.EE.CPRRR... C98 E98 O97 Q96 D97 R97 Q97 P99  
8 8 0 .OOOCP..Q.CPAAQ..P..Q.DDEE.B..RRRB.. B97 C99 D99 E97 P99 O98 R97 Q98  
8 8 0 OOO..P....CPAAQ.CP..QBDDEEQB....RRR. B98 D99 R99 P99 O97 Q97 E97 Q98  
8 8 0 OOO.CP...BCPAAQB.P..Q.DDEEQ....RRR.. D99 Q97 P99 E97 R98 Q98 C99 O97  
8 8 0 ...OOO......AAQ...DDQ.CPEEQBCPRRRB.P B97 C98 P98 Q95 D97 E97 R97 Q97  
8 8 0 ...OOO....C.AAQ.CP..QDDPEEQB.PRRRB.. P99 Q95 D96 B97 D98 E97 R97 Q97  
8 8 0 OOO.......CPAAQ.CP..QDDPEEQB..RRRB.. O97 Q95 D96 B97 D98 E97 R97 Q97  
8 8 0 .OOO.P...B.P.AABCPDDQ.C...Q.EE..QRRR C99 E99 P99 A99 O98 Q94 D97 Q97  
8 8 0 .OOO......CPAAQ.CP..QDDPEEQB..RRRB.. O98 Q95 D96 B97 D98 E97 R97 Q97  
8 8 0 ..OOO.....CPAAQ.CP..QDDPEEQB..RRRB.. O99 Q95 D96 B97 D98 E97 R97 Q97  
8 8 0 .OOO....QB..AAQB.PDDQ..PEE..CPRRR.C. C97 E97 O98 Q96 D97 R97 Q97 P99  
8 8 0 ..OOO...QB..AAQB.PDDQ..PEE..CPRRR.C. C97 E97 O99 Q96 D97 R97 Q97 P99  
8 8 0 OOO..P..QB.PAAQBCPDDQ.C...EE...RRR.. E99 P99 O97 R98 C99 Q96 D97 Q97  
8 8 0 OOO..P..QB.PAAQBCPDDQ.C.....EE.RRR.. E99 P99 O97 R98 C99 Q96 D97 Q97  
8 8 0 ..OOO...QB..AAQB.PDDQ..P.EE.CPRRR.C. C97 E98 O99 Q96 D97 R97 Q97 P99  
8 8 0 OOO..P..Q..PAAQBCPDDQBC....EE..RRR.. B99 P99 O97 R98 C99 Q96 D97 Q97  
8 8 0 OOOB.P..QB.PAAQ.CPDDQ.C....EE..RRR.. B99 P99 O97 R98 C99 Q96 D97 Q97  
8 8 0 .OOOC.....CP.AAB.PDDQB.P..Q.EE..QRRR C99 E99 B99 A99 O98 Q94 D97 Q97  
8 8 0 ..QOOO..Q...AAQ..P...DDP.EEBCPRRRBC. D96 C97 B97 E98 D98 R97 Q97 P99  
8 8 0 OOOBCP...BCPAAQ..P..QDD.EEQ....RRR.. P99 Q97 B99 E97 R98 Q98 C99 O97  
8 8 0 ...OOO..Q...AAQBCPDDQBCPEE...P.RRR.. B99 E97 P99 R98 C99 Q96 D97 Q97  
8 8 0 .OOO....QB..AAQBCPDDQ.CPEE...P.RRR.. O98 E97 P99 R98 C99 Q96 D97 Q97  
8 8 0 OOO..P....CPAAQBCP..QBDDEEQ.....RRR. B99 D99 R99 P99 O97 Q97 E97 Q98  
8 8 0 ..OOO...QB..AAQBCPDDQ.CPEE...P.RRR.. O99 E97 P99 R98 C99 Q96 D97 Q97  
8 8 0 ...OOO...B..AAQB.P..QDDPEEQ.CPRRR.C. P99 Q95 D96 C97 D98 E97 R97 Q97  
8 8 0 OOO.C....BC.AAQB.PDDQ..PEEQ..PRRR... C99 O97 P99 Q95 D97 E97 R97 Q97  
8 8 0 OOO.CP...BCPAAQB.P..Q.DDEEQ...RRR... C99 D99 R97 P99 O97 Q97 E97 Q98  
8 8 0 OOO......B.PAAQB.P..QDDPEEQ.C.RRR.C. O97 Q95 D96 C97 D98 E97 R97 Q97  
8 8 0 .OOO.....B.PAAQB.P..QDDPEEQ.C.RRR.C. O98 Q95 D96 C97 D98 E97 R97 Q97  
8 8 0 .OOOC.....CP.AA..PDDQB.P..QBEE..QRRR B98 E99 C99 A99 O98 Q94 D97 Q97  
8 8 0 ..OOO....B.PAAQB.P..QDDPEEQ.C.RRR.C. O99 Q95 D96 C97 D98 E97 R97 Q97  
8 8 0 OOO..P.....PAA.BCPDDQBC...Q.EE..QRRR P99 E99 O97 Q94 B99 C99 D97 Q97  
8 8 0 OOOBCP..QBCPAAQ..P..Q.DDEE.....RRR.. D99 B99 P99 E97 R98 Q98 C99 O97  
8 8 0 ..QOOO..Q...AAQ.CP..DDCP.EEB.PRRRB.. D97 B97 C99 E98 D98 R97 Q97 P99  
8 8 0 OOO..P....CPAAQBCP..QBDDEEQ...RRR... B99 D99 R97 P99 O97 Q97 E97 Q98  
8 8 0 OOOB.....B.P..AACPDDQ.CP..Q.EE..QRRR C99 A98 B99 O97 Q94 D97 Q97 E99  
8 8 0 OOO..P..QB.PAAQBCPDDQ.C.EE.....RRR.. P99 E97 O97 R98 C99 Q96 D97 Q97  
8 8 0 OOO.....Q..PAAQ.CPDDQBCPEE.B...RRR.. B98 E97 O97 R98 C99 Q96 D97 Q97  
8 8 0 .OOOC.....C..AAB.PDDQB.P..QEEP..QRRR C99 P99 B99 A99 O98 Q94 D97 Q97  
8 8 0 OOO.....Q..PAAQBCPDDQBCPEE.....RRR.. B99 E97 O97 R98 C99 Q96 D97 Q97  
8 8 0 OOOB....QB.PAAQ.CPDDQ.CPEE.....RRR.. B99 E97 O97 R98 C99 Q96 D97 Q97  
8 8 0 OOO..P....CPAAQ.CP..Q.DDEEQB..RRRB.. B97 D99 R97 P99 O97 Q97 E97 Q98  
8 8 0 .OOOCP....CP.AAB.PDDQB....QEE...QRRR P99 B99 C99 A99 O98 Q94 D97 Q97  
8 8 0 ...OOO..Q...AAQBC.DDQBCPEE...P.RRR.P B99 E97 P98 R98 C99 Q96 D97 Q97  
8 8 0 OOO.....QB..AAQBC.DDQ.CPEE...P.RRR.P O97 E97 P98 R98 C99 Q96 D97 Q97  
8 8 0 OOO..P....CPAAQ.CP..QBDDEEQB..RRR... B98 D99 R97 P99 O97 Q97 E97 Q98  
8 8 0 .OOO....QB..AAQBC.DDQ.CPEE...P.RRR.P O98 E97 P98 R98 C99 Q96 D97 Q97  
8 8 0 ..OOO...QB..AAQBC.DDQ.CPEE...P.RRR.P O99 E97 P98 R98 C99 Q96 D97 Q97  
8 8 0 OOOBCP...BCPAAQ..P..Q.DDEEQ......RRR D99 P99 B99 C99 O97 Q97 E97 Q98  
8 8 0 .OOOCP....CPAA.B.PDDQB....Q.EE..QRRR C99 P99 O98 B99 Q94 D97 Q97 E99  
8 8 0 OOOB.P...BCP..AACPDDQ.....Q.EE..QRRR P99 A98 B99 O97 Q94 D97 Q97 E99  
8 8 0 .OOO.......P.AA.CPDDQBCP..QBEE..QRRR O98 B98 C99 A99 Q94 D97 Q97 E99  
8 8 0 ..OOO......P.AA.CPDDQBCP..QBEE..QRRR O99 B98 C99 A99 Q94 D97 Q97 E99  
8 8 0 OOO.......C.AAQ.CPDDQ..PEEQB.PRRRB.. B97 O97 P99 Q95 D97 E97 R97 Q97  
8 8 0 ...OOO..Q...AAQBC.DDQBCP.EE..P.RRR.P B99 P98 E98 R98 C99 Q96 D97 Q97  
8 8 0 OOO.....QB..AAQBC.DDQ.CP.EE..P.RRR.P O97 P98 E98 R98 C99 Q96 D97 Q97  
8 8 0 ..OOOP....CP..AACPDDQB....QBEE..QRRR P99 A98 O99 B98 Q94 D97 Q97 E99  
8 8 0 ..OOO......P..AACPDDQBCP..QBEE..QRRR C99 A98 O99 B98 Q94 D97 Q97 E99  
8 8 0 .OOO....QB..AAQBC.DDQ.CP.EE..P.RRR.P O98 P98 E98 R98 C99 Q96 D97 Q97  
8 8 0 ..OOO...QB..AAQBC.DDQ.CP.EE..P.RRR.P O99 P98 E98 R98 C99 Q96 D97 Q97  
8 8 0 ..QOOO..Q...AAQ..P..DDCP.EEBCPRRRB.. D97 C98 B97 E98 D98 R97 Q97 P99  
8 8 0 ...OOO..Q...AAQBCPDDQBCP.EE..P.RRR.. B99 P99 E98 R98 C99 Q96 D97 Q97  
8 8 0 OOO.....QB..AAQBCPDDQ.CP.EE..P.RRR.. O97 P99 E98 R98 C99 Q96 D97 Q97  
