0 0 0 .BCCDE.B.FDE.AAF.G..HH.G...I.....I..  
1 1 0 .BCC.E.B.FDE.AAFDG..HH.G...I.....I.. D99  
1 1 0 .BCC.E.B.F.E.AAF.G..HHDG...ID....I.. D97  
1 1 0 .BCCDE.B.FDE.AAF....HH.....I.G...I.G G98  
1 1 0 .BCCDE.B.FDE.AAF.GHH...G...I.....I.. H98  
1 1 0 .BCCDE.B.FDE.AAF....HH.G...I.G...I.. G99  
1 1 0 .BCC.E.B.F.E.AAFDG..HHDG...I.....I.. D98  
1 1 0 .BCCDE.B.FDEAA.F.G..HH.G...I.....I.. A99  
1 1 0 .BCC.E.B.F.E.AAF.G..HH.G...ID....ID. D96  
1 1 0 .BCCDE.B.FDE.AAF.G.HH..G...I.....I.. H99  
1 1 0 .BCCDE.B.FDE.AAF.G...HHG...I.....I.. H99  
2 2 0 .BCC.E.B.FDE.AAFDG.HH..G...I.....I.. H99 D99  
2 2 0 .BCC.E.B.FDE.AAFDGHH...G...I.....I.. H98 D99  
2 2 0 .BCCDE.B.FDE.AAF..HH.......I.G...I.G H98 G98  
2 2 0 .BCCDE.B..DE.AAF.GHH.F.G...I.....I.. F99 H98  
2 2 0 .BCCDE.B.FDE.AAF.G.HHI.G...I........ I99 H99  
2 2 0 .BCCDE.B..DE.AAF.G.HHF.G...I.....I.. F99 H99  
2 2 0 .BCC.E.B.F.E.AAF.GHH...G...ID....ID. D96 H98  
2 2 0 .BCC.E.B.FDE.AAFDG...HHG...I.....I.. H99 D99  
2 2 0 .BCC.E.B.F.E.AAFDGHH..DG...I.....I.. D98 H98  
2 2 0 .BCCDE.B.FDE.AAF...HH......I.G...I.G H99 G98  
2 2 0 .BCC.E.B.FDE.AAFD...HH.....I.G...I.G G98 D99  
2 2 0 .BCC.E.B.F.E.AAF.GHH..DG...ID....I.. H98 D97  
2 2 0 .BCCDE.B.FDE.AAF......HH...I.G...I.G H98 G98  
2 2 0 .BCCDE.B.FDE.AAF.....HH....I.G...I.G H99 G98  
2 2 0 .BCC.E.B.FDE.AAFD...HH.G...I.G...I.. G99 D99  
2 2 0 .BCCDE.B.FDEAA.F....HH.....I.G...I.G A99 G98  
2 2 0 .BCCD..B.FD..AAF.E..HH.E...I.G...I.G E98 G98  
2 2 0 .BCC.E.B.FDEAA.FDG..HH.G...I.....I.. A99 D99  
2 2 0 .BCCD..B.FDE.AAF.E..HH.....I.G...I.G E99 G98  
2 2 0 .BCCDE.B.FDE.AAF.GHH.I.G...I........ I99 H98  
2 2 0 .BCC.E.B.F.E.AAF.G.HH..G...ID....ID. H99 D96  
2 2 0 .BCC.E.B.F.E.AAF....HH.....IDG...IDG D96 G98  
2 2 0 .BCC.E.B.F.E.AAF.G...HHG...ID....ID. H99 D96  
2 2 0 .B.CCE.B.FDE.AAFDG..HH.G...I.....I.. C99 D99  
2 2 0 .BCC.E.B.F.E.AAFD...HHD....I.G...I.G D98 G98  
2 2 0 .B.CCE.B.F.E.AAF.G..HH.G...ID....ID. C99 D96  
2 2 0 .BCCDE.B.FDEAA.F.G...HHG...I.....I.. H99 A99  
2 2 0 .BCC.E.B.F.E.AAF.G.HH.DG...ID....I.. H99 D97  
2 2 0 .BCC.E.B.F.EAA.F.G..HH.G...ID....ID. D96 A99  
2 2 0 .BCC.E.B.F.EAA.FDG..HHDG...I.....I.. A99 D98  
2 2 0 .BCC.E.B.F.E.AAF....HHD....IDG...I.G G98 D97  
2 2 0 .BCCDE.B.FDE.AAF.....HHG...I.G...I.. H99 G99  
2 2 0 .B.CCE.B.F.E.AAFDG..HHDG...I.....I.. C99 D98  
2 2 0 .BCCDE.B.FDEAA.F.G.HH..G...I.....I.. H99 A99  
2 2 0 .BCCDE.B.FDE.AAF...HH..G...I.G...I.. H99 G99  
2 2 0 .BCC.E.B.F.E.AAF....HHDG...IDG...I.. G99 D97  
2 2 0 .BCCDE.B.FDEAA.F....HH.G...I.G...I.. A99 G99  
2 2 0 .BCCD..B.FDE.AAF.E..HH.G...I.G...I.. E99 G99  
2 2 0 .BCC.E.B.F.EAA.F.G..HHDG...ID....I.. A99 D97  
2 2 0 .BCC.E.B.F.E.AAF....HH.G...IDG...ID. D96 G99  
2 2 0 .BCC.E.B.F.E.AAFDG.HH.DG...I.....I.. H99 D98  
2 2 0 .BCC.E.B.F.E.AAFD...HHDG...I.G...I.. D98 G99  
2 2 0 .B.CCE.B.F.E.AAF.G..HHDG...ID....I.. C99 D97  
2 2 0 .BCCDE.B.FDE.AAF..HH...G...I.G...I.. G99 H98  
2 2 0 .BCCDE.B.FDEAA.F.GHH...G...I.....I.. A99 H98  
12 12 0 CC..D.....DE.AAF.E...FHH.B.I.G.B.I.G D98 C94 F97 A98 B96 H98 A99 F99 C98 E99 G98 D99  
12 12 0 CC.F.....FDEAA..DE.B.HHG.B.I.G...I.. F97 C94 F98 A97 B97 A99 H99 F99 C98 E99 G99 D99  
12 12 0 ..CC.E...FDEAA.FD....HH..B.I.G.B.I.G H99 E96 C96 F98 A97 B96 A99 F99 C98 E98 G98 D99  
12 12 0 .CCF.....FDEAA..DE...HH..B.I.G.B.I.G H99 F97 C95 F98 A97 B96 A99 F99 C98 E99 G98 D99  
12 12 0 .CC.D....FDEAA.F.E...HH..B.I.G.B.I.G D98 C95 F98 A97 B96 A99 F99 C98 E99 G98 H99 D99  
12 12 0 CC...E.....E.AAF.....FHH.B.IDG.B.IDG E98 C94 F97 A98 B96 A99 H98 F99 C98 D96 E99 G98  
12 12 0 CC.F.....FD.AA..DE.HH..E.B.I.G.B.I.G H99 F97 C94 F98 A97 B96 A99 F99 C98 E98 G98 D99  
12 12 0 .CCF.....FD..AA.DE.B.HHE.B.I.G...I.G F97 C95 F98 A98 B97 A99 F99 C98 E98 G98 H99 D99  
12 12 0 ..CCD.....DE.AAF.E...FHH.B.I.G.B.I.G D98 C96 F97 A98 B96 H98 A99 F99 C98 E99 G98 D99  
12 12 0 .CCF.E...FDEAA..D..BHH...B.I.G...I.G E98 F97 C95 F98 A97 B97 A99 F99 C98 E99 G98 D99  
12 12 0 ..CC.....FDEAA.FDEHH.I.G.B.I.G.B.... I99 H98 C96 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 .CC..E...FDEAA.FD.HH...G.B.I.G.B.I.. H98 E98 C95 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 CC..D.....DEAA.F.E...FHH.B.I.G.B.I.G D98 C94 F97 A97 B96 H98 A99 F99 C98 E99 G98 D99  
12 12 0 .CC.D....FD..AAF.E.B.HHE.B.I.G...I.G D98 C95 F98 A98 B97 A99 F99 C98 E98 G98 H99 D99  
12 12 0 ...CCE...FDEAA.FD..B.HH..B.I.G...I.G H99 E98 C97 F98 A97 B97 A99 F99 C98 E99 G98 D99  
12 12 0 ...CCE...FDEAA.FD..B..HH.B.I.G...I.G H98 E98 C97 F98 A97 B97 A99 F99 C98 E99 G98 D99  
12 12 0 ...CC....FDEAA.FDE.HHI...B.I.G.B...G I99 H99 C97 F98 A97 B96 A99 F99 C98 E99 G98 D99  
12 12 0 CC...E...F.E.AAFD.HH..D..B.I.G.B.I.G E98 C94 F98 A98 H98 B96 A99 F99 C98 D98 E99 G98  
12 12 0 .CC.D.....DE.AAF.E...FHH.B.I.G.B.I.G D98 C95 F97 A98 B96 H98 A99 F99 C98 E99 G98 D99  
12 12 0 CC.F.....FD...AADE.BHH.E.B.I.G...I.G A95 F97 C94 F98 A97 B97 A99 F99 C98 E98 G98 D99  
12 12 0 ..CC.....FDE.AAFDE.HHI...B.I.G.B...G C96 I99 H99 F98 A98 B96 A99 F99 C98 E99 G98 D99  
12 12 0 ...CC....FDE.AAFDE.HHI...B.I.G.B...G C97 I99 H99 F98 A98 B96 A99 F99 C98 E99 G98 D99  
12 12 0 .CC..E...F.E.AAF..HH..DG.B.IDG.B.I.. H98 E98 C95 F98 A98 B96 A99 F99 C98 E99 G99 D97  
12 12 0 .CCF.....FDEAA..DE.B..HH.B.I.G...I.G H98 F97 C95 F98 A97 B97 A99 F99 C98 E99 G98 D99  
12 12 0 CC.......FDE.AAFDE.HHI...B.I.G.B...G I99 C94 H99 F98 A98 B96 A99 F99 C98 E99 G98 D99  
12 12 0 CC.F.E...F.EAA.....BHH.G.B.IDG...ID. E98 F97 C94 F98 A97 B97 A99 F99 C98 D96 E99 G99  
12 12 0 .CC..E...FDE.AAFD..B.HH..B.I.G...I.G H99 E98 C95 F98 A98 B97 A99 F99 C98 E99 G98 D99  
12 12 0 .CCF.....FDEAA..DE.B.HH..B.I.G...I.G H99 F97 C95 F98 A97 B97 A99 F99 C98 E99 G98 D99  
12 12 0 ..CC.E....DEAA.FD..HHF.G.B.I.G.B.I.. E98 C96 F97 H99 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 CC.F.....F.E..AA.E.BHH.G.B.IDG...ID. A95 F97 C94 F98 A97 B97 A99 F99 C98 D96 E99 G99  
12 12 0 ...CCE....DEAA.FD..HHF.G.B.I.G.B.I.. E98 C97 F97 H99 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 CC.F.....F.EAA...E.B.HHG.B.IDG...ID. H99 F97 C94 F98 A97 B97 A99 F99 C98 D96 E99 G99  
12 12 0 ..CC.E...FDEAA.FD..B.HH..B.I.G...I.G H99 E98 C96 F98 A97 B97 A99 F99 C98 E99 G98 D99  
12 12 0 .CC..E...FDE.AAFD..B..HH.B.I.G...I.G H98 E98 C95 F98 A98 B97 A99 F99 C98 E99 G98 D99  
12 12 0 CC...E.....EAA.FD..HHFD..B.I.G.B.I.G E96 C94 F97 H99 A97 B96 A99 F99 C98 D98 E98 G98  
12 12 0 ...CCE...F.EAA.F.G..HHDG.B.ID..B.I.. G96 E98 C97 F98 A95 B96 A98 F99 C98 D97 E99 G98  
12 12 0 .CC.DE...FDE.AAF...BHH...B.I.G...I.G D98 E98 C95 F98 A98 B97 A99 F99 C98 E99 G98 D99  
12 12 0 .CC..E...FDE.AAFDG.BHH.G.B.I.....I.. G96 E98 C95 F98 A98 B97 A99 F99 C98 E99 G98 D99  
12 12 0 .CCF.E...FDE.AA.D...HH...B.I.G.B.I.G E98 F97 C95 F98 A98 B96 A99 F99 C98 E99 G98 D99  
12 12 0 .CCFD....FDE.AA..E..HH...B.I.G.B.I.G D98 F97 C95 F98 A98 B96 A99 F99 C98 E99 G98 D99  
12 12 0 CC...E...FDEAA.FD.HH...G.B.I.G.B.I.. H98 E98 C94 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 .CC..E...F.EAA.F.G.BHHDG.B.ID....I.. G96 E96 C95 F98 A97 B97 A99 F99 C98 D97 E98 G98  
12 12 0 .CC......FDEAA.FDEHH.I.G.B.I.G.B.... I99 H98 C95 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 CC.F.....F....AADE..HHDE.B.I.G.B.I.G A95 F97 C94 F98 A97 B96 A99 F99 C98 D98 E98 G98  
12 12 0 .CC..E...F.E.AAF.....HHG.B.IDG.B.ID. H99 E98 C95 F98 A98 B96 A99 F99 C98 D96 E99 G99  
12 12 0 .CCF.....FDE.AA.DE.HH....B.I.G.B.I.G H99 F97 C95 F98 A98 B96 A99 F99 C98 E99 G98 D99  
12 12 0 ..CC.E...F.EAA.F.G..HHDG.B.ID..B.I.. G96 E98 C96 F98 A95 B96 A98 F99 C98 D97 E99 G98  
12 12 0 CC.F.....FDE..AADE.BHH.G.B.I.G...I.. A95 F97 C94 F98 A97 B97 A99 F99 C98 E99 G99 D99  
12 12 0 .CCFD....FDEAA...E.BHH.G.B.I.G...I.. F97 D98 C95 F98 A97 B97 A99 F99 C98 E99 G99 D99  
12 12 0 CC...E...FDEAA.FD..HH..G.B.I.G.B.I.. H99 E98 C94 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 ..CCDE...FDEAA.F...BHH.G.B.I.G...I.. E98 D98 C96 F98 A97 B97 A99 F99 C98 E99 G99 D99  
12 12 0 .CC.DE...FDEAA.F...BHH.G.B.I.G...I.. E98 D98 C95 F98 A97 B97 A99 F99 C98 E99 G99 D99  
12 12 0 CC.F.E...FDEAA..D..BHH.G.B.I.G...I.. E98 F97 C94 F98 A97 B97 A99 F99 C98 E99 G99 D99  
12 12 0 CC.......FDEAA.FDEHH.I.G.B.I.G.B.... I99 H98 C94 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 .CC.D....FDE.AAF.E.B.HH..B.I.G...I.G D98 C95 F98 A98 B97 A99 F99 C98 E99 G98 H99 D99  
12 12 0 .CCF.E...FDEAA..D..BHH.G.B.I.G...I.. F97 E98 C95 F98 A97 B97 A99 F99 C98 E99 G99 D99  
12 12 0 .CC.DE...FDEAA.F....HH.G.B.I.G.B.I.. D98 E98 C95 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 CC..DE...FDE.AAF...BHH.G.B.I.G...I.. D98 E98 C94 F98 A98 B97 A99 F99 C98 E99 G99 D99  
12 12 0 .CCF.....FDE.AA.DE....HH.B.I.G.B.I.G H98 F97 C95 F98 A98 B96 A99 F99 C98 E99 G98 D99  
12 12 0 .CCF.....FDE.AA.DE...HH..B.I.G.B.I.G H99 F97 C95 F98 A98 B96 A99 F99 C98 E99 G98 D99  
12 12 0 .CC..E....DE.AAFD..B.FHH.B.I.G...I.G E98 C95 F97 A98 B97 H98 A99 F99 C98 E99 G98 D99  
12 12 0 ..CCD.....DE.AAF.E.B.FHH.B.I.G...I.G D98 C96 F97 A98 B97 H98 A99 F99 C98 E99 G98 D99  
12 12 0 .CC.D....FDEAA.F.EHH...G.B.I.G.B.I.. D98 H98 C95 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 CC.F.E...FDE.AA.D..BHH...B.I.G...I.G E98 F97 C94 F98 A98 B97 A99 F99 C98 E99 G98 D99  
12 12 0 CC...E...FDE.AAFDG.BHH.G.B.I.....I.. G98 E98 C94 F98 A98 B97 A99 F99 C98 E99 G99 D99  
12 12 0 CC.F.....FDE..AADE.BHH...B.I.G...I.G A97 F97 C94 F98 A98 B97 A99 F99 C98 E99 G98 D99  
12 12 0 CC.F.E...FDE.AA.D..BHH.G.B.I.G...I.. F97 E98 C94 F98 A98 B97 A99 F99 C98 E99 G99 D99  
12 12 0 .CC.D....FDEAA.F.E...HHG.B.I.G.B.I.. D98 C95 F98 H99 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 .CC.D....FDEAA.F.E.HH..G.B.I.G.B.I.. D98 H99 C95 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 .CC..E...FDEAA.FD....HHG.B.I.G.B.I.. H99 E98 C95 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 CC...E...F.EAA.F.G..HHDG.B.ID..B.I.. G96 E96 C94 F98 A97 B96 A99 F99 C98 D97 E98 G98  
12 12 0 ...CC....FDE.AAFDEHH.I.G.B.I.G.B.... C97 F98 I99 H98 A98 B96 A99 F99 C98 E99 G99 D99  
12 12 0 ...CCE.....E.AAF...HHF.G.B.IDG.B.ID. E98 C97 F97 H99 A98 B96 A99 F99 C98 D96 E99 G99  
12 12 0 .CC..E.....E.AAF...HHF.G.B.IDG.B.ID. E98 C95 F97 H99 A98 B96 A99 F99 C98 D96 E99 G99  
12 12 0 CC...E...FDE.AAFD.HH.....B.I.G.B.I.G H98 E96 C94 F98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 CC...E.....EAA.F...HHFDG.B.IDG.B.I.. E98 C94 F97 H99 A97 B96 A99 F99 C98 E99 G99 D97  
12 12 0 .CC..E...F.E.AAFD.HH..DG.B.I.G.B.I.. H98 E98 C95 F98 A98 B96 A99 F99 C98 D98 E99 G99  
12 12 0 .CC.D.....DE.AAF.E.B.FHH.B.I.G...I.G D98 C95 F97 A98 B97 H98 A99 F99 C98 E99 G98 D99  
12 12 0 CC...E...FDE.AAFD....HHG.B.I.G.B.I.. E98 C94 F98 A98 H99 B96 A99 F99 C98 E99 G99 D99  
12 12 0 ..CC.....FDE.AAFDEHH.I.G.B.I.G.B.... C96 F98 I99 H98 A98 B96 A99 F99 C98 E99 G99 D99  
12 12 0 ..CC.E...FDE.AAFD..B..HH.B.I.G...I.G H98 E96 C96 F98 A98 B97 A99 F99 C98 E98 G98 D99  
12 12 0 ...CCE...FDE.AAFD.HH...G.B.I.G.B.I.. E98 H98 C97 F98 A98 B96 A99 F99 C98 E99 G99 D99  
12 12 0 CC.F.....F...AA.DEHH..DE.B.I.G.B.I.G H98 F97 C94 F98 A98 B96 A99 F99 C98 D98 E98 G98  
12 12 0 CC.F.E...F.E.AA.D...HHD..B.I.G.B.I.G E96 F97 C94 F98 A98 B96 A99 F99 C98 D98 E98 G98  
12 12 0 ..CC.E...FDE.AAFD..B.HH..B.I.G...I.G H99 E96 C96 F98 A98 B97 A99 F99 C98 E98 G98 D99  
12 12 0 CC...E....DEAA.FD.HH.F...B.I.G.B.I.G E96 C94 F97 H98 A97 B96 A99 F99 C98 E98 G98 D99  
12 12 0 .CCF.....F.....AAE..HHDE.B.IDG.B.I.G A96 F97 C95 F98 A98 B96 A99 F99 C98 D97 E98 G98  
12 12 0 ...CCE...FDE.AAFD..B.HH..B.I.G...I.G H99 E96 C97 F98 A98 B97 A99 F99 C98 E98 G98 D99  
12 12 0 ...CC....F.E.AAF.E...IHH.B.IDG.B..DG C97 F98 A98 B96 I99 A99 H98 F99 C98 D96 E99 G98  
12 12 0 .CCF.....F....AA.E..HHDE.B.IDG.B.I.G A97 F97 C95 F98 A98 B96 A99 F99 C98 D97 E98 G98  
12 12 0 .CCF.....FD..AA.DE...HHE.B.I.G.B.I.G H99 F97 C95 F98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 .CC..E...F.E.AAF.G.BHH.G.B.ID....ID. G98 E98 C95 F98 A98 B97 A99 F99 C98 D96 E99 G99  
12 12 0 ...CCE...FDEAA.FD....HHG.B.I.G.B.I.. H99 E98 C97 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 .CC......FD..AAFDEHH.I.E.B.I.G.B...G I99 C95 F98 H98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 ..CC.E...F.E.AAF.G.BHH.G.B.ID....ID. G98 E98 C96 F98 A98 B97 A99 F99 C98 D96 E99 G99  
12 12 0 CC...E...FDE.AAFDG..HH.G.B.I...B.I.. G96 E96 C94 F98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 CC...E...FDE.AAFD.....HH.B.I.G.B.I.G H98 E96 C94 F98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 .CC..E...F.E.AAF...B.HHG.B.IDG...ID. H99 E98 C95 F98 A98 B97 A99 F99 C98 D96 E99 G99  
12 12 0 CC...E.....EAA.FD..HHFDG.B.I.G.B.I.. E98 C94 F97 A97 H99 B96 A99 F99 C98 D98 E99 G99  
12 12 0 ..CCD.....DEAA.F.E.B.FHH.B.I.G...I.G D98 C96 F97 A97 B97 H98 A99 F99 C98 E99 G98 D99  
12 12 0 ...CCE...FDE.AAFD..HH....B.I.G.B.I.G H99 E96 C97 F98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 CC...E...F.E.AAF...B.HHG.B.IDG...ID. E98 C94 F98 A96 H99 B97 A98 F99 C98 D96 E99 G99  
12 12 0 ...CCE...FDE.AAFD....HH..B.I.G.B.I.G H99 E96 C97 F98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 CC..D....FDEAA.F.E....HH.B.I.G.B.I.G D98 C94 F98 A97 B96 H98 A99 F99 C98 E99 G98 D99  
12 12 0 .CC......F.E.AAF.E...IHH.B.IDG.B..DG C95 F98 A98 B96 I99 A99 H98 F99 C98 D96 E99 G98  
12 12 0 CC...E.....EAA.F..HH.FDG.B.IDG.B.I.. E98 C94 F97 H98 A97 B96 A99 F99 C98 E99 G99 D97  
12 12 0 .CCF.....F.EAA...E...HH..B.IDG.B.IDG F97 C95 F98 A97 B96 A99 F99 C98 E99 H99 D96 G98  
12 12 0 .CCF.....F.EAA...E.HH.DG.B.IDG.B.I.. F97 C95 F98 H99 A97 B96 A99 F99 C98 E99 G99 D97  
12 12 0 ..CC.....F.EAA.F.E...IHH.B.IDG.B..DG C96 F98 A97 B96 I99 A99 H98 F99 C98 D96 E99 G98  
12 12 0 CC..D.....DEAA.F.E.HHF...B.I.G.B.I.G D94 C94 F97 H99 A95 B96 A98 F99 C98 D97 E99 G98  
12 12 0 ..CC.....F..AA.FDE.HHIDE.B.I.G.B...G I99 H99 C96 F98 A97 B96 A99 F99 C98 D98 E98 G98  
12 12 0 ..CC.....FDE.AAFDE.B.IHH.B.I.G.....G C96 F98 A98 B97 A99 F99 C98 E99 I99 H98 G98 D99  
12 12 0 ..CC.E...FDE.AAFD.HH.....B.I.G.B.I.G H98 E96 C96 F98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 CC...E....DEAA.FD..HHF...B.I.G.B.I.G E96 C94 F97 H99 A97 B96 A99 F99 C98 E98 G98 D99  
12 12 0 .CC......F..AA.FDE.HHIDE.B.I.G.B...G I99 H99 C95 F98 A97 B96 A99 F99 C98 D98 E98 G98  
12 12 0 ..CC.E...FDE.AAFD.....HH.B.I.G.B.I.G H98 E96 C96 F98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 .CC..E....DE.AAFD.HH.F...B.I.G.B.I.G E96 C95 F97 H98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 ..CC.E...F.EAA.F.G.BHH.G.B.ID....ID. G98 E98 C96 F98 A97 B97 A99 F99 C98 D96 E99 G99  
12 12 0 .CCF.....F.E..AA.E..HHDG.B.IDG.B.I.. A97 F97 C95 F98 A98 B96 A99 F99 C98 E99 G99 D97  
12 12 0 ...CC....FDEAA.FDE.HHI.G.B.I.G.B.... C97 F98 I99 H99 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 ..CC.E...F.EAA.F...HH.DG.B.IDG.B.I.. E98 C96 F98 H99 A97 B96 A99 F99 C98 E99 G99 D97  
12 12 0 ..CC.....F.EAA.F.E.HHIDG.B.IDG.B.... I99 C96 F98 H99 A97 B96 A99 F99 C98 E99 G99 D97  
12 12 0 CC...E...F.E.AAFDG.BHHDG.B.I.....I.. G96 E98 C94 F98 A98 B97 A99 F99 C98 D98 E99 G98  
12 12 0 CC.......F.E.AAF.EHH.ID..B.IDG.B...G I99 H98 C94 F98 A96 B96 A98 F99 C98 D97 E99 G98  
12 12 0 ..CC.....FD..AAFDE.HHI.E.B.I.G.B...G C96 F98 I99 H99 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 ...CCE...F.EAA.F...HH.DG.B.IDG.B.I.. E98 C97 F98 H99 A97 B96 A99 F99 C98 E99 G99 D97  
12 12 0 CC..D....FDE.AAF.E....HH.B.I.G.B.I.G H98 D94 C94 F98 A96 B96 A98 F99 C98 D97 E99 G98  
12 12 0 CC..D.....DEAA.F.E.HHF.G.B.I.G.B.I.. D98 C94 F97 H99 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 .CC..E...F.E.AAF.G.BHHDG.B.ID....I.. G96 E96 C95 F98 A98 B97 A99 F99 C98 D97 E98 G98  
12 12 0 CC.F.....F.E..AA.E..HHDG.B.IDG.B.I.. A97 F97 C94 F98 A98 B96 A99 F99 C98 E99 G99 D97  
12 12 0 .CC..E...F.E.AAF.G..HHDG.B.ID..B.I.. G96 E98 C95 F98 A96 B96 A98 F99 C98 D97 E99 G98  
12 12 0 .CC..E...FDEAA.FD.....HH.B.I.G.B.I.G H98 E96 C95 F98 A97 B96 A99 F99 C98 E98 G98 D99  
12 12 0 .CCF.E...F.EAA.....BHH.G.B.IDG...ID. E98 F97 C95 F98 A97 B97 A99 F99 C98 D96 E99 G99  
12 12 0 ...CCE...F.E.AAF.....HHG.B.IDG.B.ID. H99 E98 C97 F98 A98 B96 A99 F99 C98 D96 E99 G99  
12 12 0 CC.......FDEAA.FDEHH.I...B.I.G.B...G I99 H98 C94 F98 A97 B96 A99 F99 C98 E99 G98 D99  
12 12 0 CC...E.....E.AAF..HH.FDG.B.IDG.B.I.. E98 C94 F97 H98 A98 B96 A99 F99 C98 E99 G99 D97  
12 12 0 ...CCE....DEAA.FD.HH.F.G.B.I.G.B.I.. E98 C97 F97 H98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 ...CCE...FDE.AAFD.HH.....B.I.G.B.I.G H98 E96 C97 F98 A98 B96 A99 F99 C98 E98 G98 D99  
12 12 0 ..CC.E.....E.AAF...HHF.G.B.IDG.B.ID. E98 C96 F97 H99 A98 B96 A99 F99 C98 D96 E99 G99  
12 12 0 ...CCE.....E.AAF...B.FHH.B.IDG...IDG E98 C97 F97 A98 H98 B97 A99 F99 C98 D96 E99 G98  
12 12 0 CC.F.....FDEAA..DE.HH..G.B.I.G.B.I.. H99 F97 C94 F98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 CC...E...FDEAA.FD.HH.....B.I.G.B.I.G H98 E98 C94 F98 A97 B96 A99 F99 C98 E99 G98 D99  
12 12 0 CC.F.....F.EAA...EHH..DG.B.IDG.B.I.. F95 C94 F97 H98 A97 B96 A99 F99 C98 E99 G99 D97  
12 12 0 CC...E...FDEAA.FD.....HH.B.I.G.B.I.G H98 E98 C94 F98 A97 B96 A99 F99 C98 E99 G98 D99  
12 12 0 ..CC.....FDEAA.FDE.B.IHH.B.I.G.....G C96 F98 A97 B97 A99 F99 C98 E99 I99 H98 G98 D99  
12 12 0 ...CCE...F.EAA.F...B.HHG.B.IDG...ID. E98 H99 C97 F98 A97 B97 A99 F99 C98 D96 E99 G99  
12 12 0 ..CC.E.....EAA.F...HHF.G.B.IDG.B.ID. E98 C96 F97 A95 H99 B96 A98 F99 C98 D96 E99 G99  
12 12 0 .CC..E...FDEAA.FD..B.HHG.B.I.G...I.. E98 C95 F98 A97 B97 A99 H99 F99 C98 E99 G99 D99  
12 12 0 .CCF.....F.E.AA..E...HHG.B.IDG.B.ID. H99 F97 C95 F98 A98 B96 A99 F99 C98 D96 E99 G99  
12 12 0 CC.F.....F....AA.E.BHHDE.B.IDG...I.G A95 F97 C94 F98 A97 B97 A99 F99 C98 D97 E98 G98  
12 12 0 .CC..E...FDEAA.FD..HH....B.I.G.B.I.G E98 H99 C95 F98 A97 B96 A99 F99 C98 E99 G98 D99  
12 12 0 .CC..E...FDEAA.FD.HH.....B.I.G.B.I.G E98 H98 C95 F98 A97 B96 A99 F99 C98 E99 G98 D99  
12 12 0 ..CC.E...F.E.AAF...B.HH..B.IDG...IDG E98 C96 F98 H99 A98 B97 A99 F99 C98 D96 E99 G98  
12 12 0 .CC..E....DEAA.FD.HH.F.G.B.I.G.B.I.. E98 C95 F97 H98 A97 B96 A99 F99 C98 E99 G99 D99  
12 12 0 ..CC.E...F.E.AAF...B..HH.B.IDG...IDG E98 C96 F98 A98 H98 B97 A99 F99 C98 D96 E99 G98  
12 12 0 ..CC.....F.E.AAF.E.HHI.G.B.IDG.B..D. I99 C96 F98 H99 A98 B96 A99 F99 C98 D96 E99 G99  
12 12 0 .CC..E...F.E.AAF...HH..G.B.IDG.B.ID. E98 C95 F98 H99 A98 B96 A99 F99 C98 D96 E99 G99  
12 12 0 .CC......F.EAA.F.E...IHH.B.IDG.B..DG C95 F98 A97 B96 I99 A99 H98 F99 C98 D96 E99 G98  
12 12 0 ..CCD....FDE.AAF.E.B.HH..B.I.G...I.G H99 D92 C96 F98 A98 B97 A99 F99 C98 D96 E99 G98  
12 12 0 CC...E...FDEAA.FD..B..HH.B.I.G...I.G H98 E96 C94 F98 A97 B97 A99 F99 C98 E98 G98 D99  
