0 0 0 B..OOOB..C.PAA.CDPQQQ.DP..E.FFGGEHH.  
1 1 0 B.OOO.B..C.PAA.CDPQQQ.DP..E.FFGGEHH. O99  
1 1 0 B..OOOB....PAA.CDPQQQCDP..E.FFGGEHH. C99  
1 1 0 B..OOOB..C.PAA.CDP.QQQDP..E.FFGGEHH. Q99  
1 1 0 B..OOOB..C.PAA.CDPQQQ.DP..E.FFGGE.HH H99  
1 1 0 B..OOOB..CDPAA.CDPQQQ..P..E.FFGGEHH. D99  
1 1 0 BOOO..B..C.PAA.CDPQQQ.DP..E.FFGGEHH. O98  
1 1 0 B..OOOB..C.P.AACDPQQQ.DP..E.FFGGEHH. A99  
1 1 0 B..OOOB....PAA..DPQQQCDP..ECFFGGEHH. C98  
1 1 0 B..OOOB..C.PAA.CDPQQQ.DP..EFF.GGEHH. F99  
2 2 0 B.OOO.B..C.PAA.CDPQQQ.DP..EFF.GGEHH. F99 O99  
2 2 0 B.OOO.B..C.PAA.CDPQQQ.DP..E.FFGGE.HH H99 O99  
2 2 0 B..OOOB..C.PAA.CDP.QQQDP..E.FFGGE.HH H99 Q99  
2 2 0 B..OOOB..CDP.AACDPQQQ..P..E.FFGGEHH. A99 D99  
2 2 0 B..OOOB....P..AADPQQQCDP..ECFFGGEHH. A98 C98  
2 2 0 B..OOOB..C..AA.CD.QQQ.DP..EFFPGGEHHP P98 F99  
2 2 0 B..OOOB...DPAA..DPQQQC.P..ECFFGGEHH. C98 D99  
2 2 0 B.OOO.B..C.PAA.CDP.QQQDP..E.FFGGEHH. Q99 O99  
2 2 0 BOOO..B..CDPAA.CDPQQQ..P..E.FFGGEHH. O98 D99  
2 2 0 B..OOOB..CDPAA.CDPQQQ..P..E.FFGGE.HH D99 H99  
2 2 0 B.OOO.B..CDPAA.CDPQQQ..P..E.FFGGEHH. D99 O99  
2 2 0 B..OOOB....PAA.CDPQQQCDP..E.FFGGE.HH H99 C99  
2 2 0 B..OOOB..C.P.AACDPQQQ.DP..E.FFGGE.HH A99 H99  
2 2 0 B..OOOB....PAA..DPQQQ.DP..ECFFGGECHH C97 H99  
2 2 0 B.OOO.B..C.P.AACDPQQQ.DP..E.FFGGEHH. A99 O99  
2 2 0 B..OOOB....PAA..DPQQQCDP..ECFFGGE.HH C98 H99  
2 2 0 BOOO..B..C.PAA.CDPQQQ.DP..E.FFGGE.HH O98 H99  
2 2 0 B.OOOPB..C.PAA.CDPQQQ.D...E.FFGGEHH. P99 O99  
2 2 0 B..OOOB..C.PAA.CDP.QQQDP..EFF.GGEHH. F99 Q99  
2 2 0 B..OOOB..C.PAA.CDPQQQ.DP..EFF.GGE.HH F99 H99  
2 2 0 B..OOOB..C.P.AACDPQQQ.DP..EFF.GGEHH. F99 A99  
2 2 0 B..OOOB..CDPAA.CDP.QQQ.P..E.FFGGEHH. D99 Q99  
2 2 0 B.OOO.B....PAA..DPQQQCDP..ECFFGGEHH. C98 O99  
2 2 0 B..OOOB..C.P.AACDP.QQQDP..E.FFGGEHH. A99 Q99  
2 2 0 BOOO..B..C.PAA.CDP.QQQDP..E.FFGGEHH. O98 Q99  
2 2 0 B.OOO.B....PAA.CDPQQQCDP..E.FFGGEHH. C99 O99  
2 2 0 B..OOOB....PAA.CDPQQQCDP..EFF.GGEHH. F99 C99  
2 2 0 BOOO..B..C.PAA.CDPQQQ.DP..EFF.GGEHH. F99 O98  
2 2 0 B..OOOB..C..AA.CDPQQQ.DP..EFFPGGEHH. P99 F99  
2 2 0 B..OOOB....P.AA.DPQQQCDP..ECFFGGEHH. C98 A99  
2 2 0 B..OOOB...DPAA.CDPQQQC.P..E.FFGGEHH. D99 C99  
2 2 0 ...OOOB..C.PBAACDPQQQ.DP..E.FFGGEHH. B99 A99  
2 2 0 BOOOD.B..CDPAA.C.PQQQ..P..E.FFGGEHH. D98 O98  
2 2 0 B..OOOB....P.AACDPQQQCDP..E.FFGGEHH. A99 C99  
2 2 0 B..OOOB..CDPAA.CDPQQQ..P..EFF.GGEHH. F99 D99  
2 2 0 BOOO..B..C.P.AACDPQQQ.DP..E.FFGGEHH. A99 O98  
2 2 0 BOOO.PB..C.PAA.CDPQQQ.D...E.FFGGEHH. P99 O98  
2 2 0 BOOO..B....PAA.CDPQQQCDP..E.FFGGEHH. O98 C99  
2 2 0 BOOO..B....PAA..DPQQQCDP..ECFFGGEHH. C98 O98  
2 2 0 B..OOOB..CDPAA.CDP..QQQP..E.FFGGEHH. Q98 D99  
8 8 0 ...OOO...CD.AA.CDPB.QQQPB.EFFPGGE.HH H99 A98 B97 Q98 P99 F99 A99 D99  
8 8 0 .OOO.P...CDPBAACDPB.EQQQ..E.FFGG..HH B98 E99 Q97 H99 P99 O98 A99 D99  
8 8 0 B.OOOPB.ECDPAAECDPQQQ...FF....GG..HH F96 Q94 E97 Q97 P99 D99 H99 O99  
8 8 0 .OOODP....DP..AA.PBQQQ..B.ECFFGGECHH B97 D98 A98 P99 O98 Q99 C97 H99  
8 8 0 BOOO..B.ECD.AAECD.QQQ..P...FFPGG.HHP P96 Q94 E97 Q97 D99 P99 F99 O98  
8 8 0 B.OOOPB.ECDPAAECDP..QQQ..FF...GGHH.. F97 H99 Q96 E97 Q97 P99 D99 O99  
8 8 0 B.OOOPB.ECDPAAECDP..QQQ...FF..GGHH.. F98 H99 Q96 E97 Q97 P99 D99 O99  
8 8 0 BOOO.PB..CDP.AACDP..EQQQ..E.FF..GGHH G98 E99 Q97 H99 P99 O98 A99 D99  
8 8 0 B.OOOPB.ECDPAAECDP..QQQ....FF.GGHH.. F99 H99 Q96 E97 Q97 P99 D99 O99  
8 8 0 OOOCD....CDP...AAPBQQQ.PB.E.FFGGE.HH A97 H99 C99 D98 O97 B97 A99 Q99  
8 8 0 OOOC.....CD.BAA.DPBQQQ.P..EFFPGGEHH. C99 O97 B98 Q99 P99 F99 A99 D99  
8 8 0 ..OOOP....DP..AADPB.QQQ.B.ECFFGGECHH P99 B97 A98 Q98 C97 D99 H99 O99  
8 8 0 OOOCD....CDP..AA.PBQQQ.PB.E.FFGGE.HH A98 H99 C99 D98 O97 B97 A99 Q99  
8 8 0 OOOCD....CDP.AA..PB.QQQPB.E.FFGGE.HH Q98 H99 C99 D98 O97 B97 A99 Q99  
8 8 0 ..OOO....CD..AACDPB.QQQPB.EFFPGGE.HH P99 H99 B97 Q98 O99 F99 A99 D99  
8 8 0 OOOCD....CDP.AA..PBQQQ.PB.EFF.GGE.HH F99 H99 C99 D98 O97 B97 A99 Q99  
8 8 0 OOOCDP...CDP.AA..PBQQQ..B.E.FFGGE.HH P99 H99 C99 D98 O97 B97 A99 Q99  
8 8 0 OOOC.PB..CDPBAA.DP..QQQ...E.FFGGE.HH C99 P99 Q98 H99 O97 B99 A99 D99  
8 8 0 .OOO.P....DPBAA.DPBQQQ....ECFFGGECHH P99 B98 D99 O98 A99 Q99 C97 H99  
8 8 0 ..OOOPB...DPB.AADP..QQQ...ECFFGGECHH B99 P99 A98 Q98 C97 D99 H99 O99  
8 8 0 B.OOOPB.E..PAAECDPQQQCD.....FFGG.HH. D98 C99 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOOPB.E.DPAAECDPQQQC......FFGGHH.. H99 C99 Q94 E97 Q97 P99 D99 O99  
8 8 0 .OOODP...CDPAA.C.PBQQQ..B.E.FFGGE.HH A98 D98 B97 A99 P99 O98 H99 Q99  
8 8 0 B.OOOPB.E.DPAAECDPQQQC.....FF.GG.HH. F99 C99 Q94 E97 Q97 P99 D99 O99  
8 8 0 OOOC..B..CDPB.AADPQQQ..P..EFF.GGE.HH D99 F99 A98 C99 H99 O97 B99 A99  
8 8 0 .OOODP...CDP.AAC.PBQQQ..B.EFF.GGE.HH F99 D98 B97 A99 P99 O98 H99 Q99  
8 8 0 ..OOOP....DPB.AADPB.QQQ...ECFFGGECHH B98 P99 A98 Q98 C97 D99 H99 O99  
8 8 0 OOOC..B..C..B.AADPQQQ.DP..EFFPGGE.HH P99 F99 A98 C99 H99 O97 B99 A99  
8 8 0 OOOC.PB..C.PB.AADPQQQ.D...EFF.GGE.HH P99 F99 A98 C99 H99 O97 B99 A99  
8 8 0 OOO......CD.AA.CDPB.QQQPB.EFFPGGEHH. O97 A98 B97 Q98 P99 F99 A99 D99  
8 8 0 OOO.DPB..CDPBAAC.P..QQQ...EFF.GGE.HH Q98 D98 F99 P99 H99 O97 B99 A99  
8 8 0 OOO.DPB...DPBAAC.PQQQC....EFF.GGE.HH C99 D98 F99 P99 H99 O97 B99 A99  
8 8 0 .OOODP....DPB.AA.PBQQQ....ECFFGGECHH P99 D98 B98 O98 A98 Q99 C97 H99  
8 8 0 B.OOOPB..CDPAAECDP..EQQQ.FF.....GGHH F97 G98 E98 Q97 P99 D99 H99 O99  
8 8 0 B.OOOPB.EC.PAAECDPQQQ.D.....FFGG..HH D98 Q94 E97 Q97 P99 D99 H99 O99  
8 8 0 B.OOOPB.ECDPAAECDPQQQ.......FF..GGHH G98 Q94 E97 Q97 P99 D99 H99 O99  
8 8 0 OOOCDPB..CDPBAA..PQQQ.....EFF.GGE.HH C99 D98 F99 P99 H99 O97 B99 A99  
8 8 0 B.OOOPB.E..PAAE.DPQQQCD....CFFGG.HH. D98 C98 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOOPB..CDP.AACDP..EQQQ..E.FF..GGHH A99 G98 E99 Q97 P99 D99 H99 O99  
8 8 0 B.OOOPB.E.DPAAE.DPQQQC.....CFFGGHH.. H99 C98 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOO.B.ECD.AAECDPQQQ..P..FF.PGG.HH. P97 F98 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOOPB..CDPAAECDP..EQQQ..FF....GGHH F98 G98 E98 Q97 P99 D99 H99 O99  
8 8 0 B.OOOPB..CDPAAECDP..EQQQ...FF...GGHH F99 G98 E98 Q97 P99 D99 H99 O99  
8 8 0 B.OOO.B.ECDPAAECDPQQQ..P..FF..GG.HH. P98 F98 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOOPB.EC.PAAEC.PQQQ.D...FFD.GG.HH. D97 F98 Q94 E97 Q97 P99 D99 O99  
8 8 0 ..OOO.....DPAA..DPBQQQ.PB.ECFFGGECHH A96 B97 A98 Q99 C97 D99 H99 O99  
8 8 0 B.OOOPB.EC.PAAECDPQQQ.D...FF..GG.HH. D98 F98 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOOPB.ECDPAAECDPQQQ.....FF..GGHH.. H99 F98 Q94 E97 Q97 P99 D99 O99  
8 8 0 OOO.D....CD.BAAC.PB.QQQP..EFFPGGEHH. D98 O97 B98 Q98 P99 F99 A99 D99  
8 8 0 .OOODP....DPB..AAPBQQQ....ECFFGGECHH P99 B98 A97 D98 O98 Q99 C97 H99  
8 8 0 OOOC.....CD.BAA.DPB.QQQP..EFFPGGEHH. C99 O97 B98 Q98 P99 F99 A99 D99  
8 8 0 B.OOOPB.E.DPAAECDPQQQC....FF..GG.HH. C99 F98 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOO.B.ECD.AAECDPQQQ..PFF...PGG.HH. P97 F96 Q94 E97 Q97 P99 D99 O99  
8 8 0 OOO......CD.BAACDPB.QQQP..EFFPGGE.HH H99 O97 B98 Q98 P99 F99 A99 D99  
8 8 0 B.OOO.B.ECDPAAECDPQQQ..PFF....GG.HH. P98 F96 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOOPB.EC.PAAEC.PQQQ.D.FF..D.GG.HH. D97 F96 Q94 E97 Q97 P99 D99 O99  
8 8 0 OOO.D....CD..AAC.PB.QQQPB.EFFPGGEHH. D98 O97 B97 Q98 P99 F99 A99 D99  
8 8 0 OOOC.....CD..AA.DPB.QQQPB.EFFPGGEHH. C99 O97 B97 Q98 P99 F99 A99 D99  
8 8 0 B.OOOPB.EC.PAAECDPQQQ.D.FF....GG.HH. D98 F96 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOOPB.ECDPAAECDPQQQ...FF....GGHH.. H99 F96 Q94 E97 Q97 P99 D99 O99  
8 8 0 OOO......CD..AACDPB.QQQPB.EFFPGGE.HH H99 O97 B97 Q98 P99 F99 A99 D99  
8 8 0 B.OOOPB.E.DPAAE.DPQQQC..FF.C..GG.HH. C98 F96 Q94 E97 Q97 P99 D99 O99  
8 8 0 B.OOOPB.E.DPAAECDPQQQC..FF....GG.HH. C99 F96 Q94 E97 Q97 P99 D99 O99  
8 8 0 OOO.D.....DP...AAPBQQQ.PB.ECFFGGECHH O97 B97 A97 D98 O98 Q99 C97 H99  
8 8 0 .OOODPB..CDPBAAC.P...QQQ..EFF.GGE.HH Q97 D98 H99 B99 A99 P99 F99 O98  
8 8 0 OOOCDPB..CDPBAA..P.QQQ....E.FFGGE.HH C99 P99 D98 Q99 H99 O97 B99 A99  
8 8 0 BOOO.PB..CDPAAECDP..EQQQ...FF...GGHH G98 E98 F99 Q97 P99 H99 O98 D99  
8 8 0 .OOO.PB...DPB.AADP...QQQ..ECFFGGECHH Q97 B99 P99 A98 C97 H99 O98 D99  
8 8 0 OOOCD....CD..AA..PBQQQ.PB.EFFPGGEHH. D98 C99 O97 P99 F99 B97 A99 Q99  
8 8 0 ..OOOP....DPB.AADPB..QQQ..ECFFGGECHH B98 Q97 D99 A98 C97 P99 H99 O99  
8 8 0 .OOODP....DP...AAPBQQQ..B.ECFFGGECHH P99 B97 A97 D98 O98 Q99 C97 H99  
8 8 0 BOOO..B.ECD.AAECDPQQQ..P...FFPGG.HH. P97 Q94 E97 Q97 D99 P99 F99 O98  
8 8 0 BOOO..B.ECDPAAECDPQQQ..P...FF.GG.HH. P98 Q94 E97 Q97 D99 P99 F99 O98  
8 8 0 .OOODPB...DPB..AAP.QQQ....ECFFGGECHH B99 P99 A97 D98 O98 Q99 C97 H99  
8 8 0 OOO.D.B..CD.BAAC.P.QQQ.P..EFFPGGE.HH P99 F99 D98 Q99 H99 O97 B99 A99  
8 8 0 BOOO.PB.ECDPAAECDPQQQ......FF.GGHH.. H99 Q94 E97 Q97 D99 P99 F99 O98  
8 8 0 BOOO.PB.ECDPAAECDPQQQ......FF..GGHH. G99 Q94 E97 Q97 D99 P99 F99 O98  
8 8 0 .OOODPB..CDPBAAC.P..QQQ...EFF.GGE.HH Q98 D98 H99 B99 A99 P99 F99 O98  
8 8 0 BOOO.PB.E.DPAAECDPQQQC.....FF.GG.HH. C99 Q94 E97 Q97 D99 P99 F99 O98  
8 8 0 OOO.DP...CDPAA.C.PB.QQQ.B.E.FFGGEHH. Q98 P99 D98 A98 O97 B97 A99 Q99  
8 8 0 BOOO.PB.ECDPAAECDPQQQ......FF.GG..HH Q94 E97 F99 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP..QQQ.....FF..GGHH G98 Q96 E97 Q97 P99 H99 O98 D99  
8 8 0 OOOCD.B..CDPB.AA.P.QQQ.P..E.FFGGE.HH A98 C99 D98 Q99 H99 O97 B99 A99  
8 8 0 OOO.DP...CDPAA.C.PBQQQ..B.E.FFGGE.HH H99 P99 D98 A98 O97 B97 A99 Q99  
8 8 0 OOOCDP...CDPAA...PBQQQ..B.E.FFGGEHH. C99 P99 D98 A98 O97 B97 A99 Q99  
8 8 0 BOOO..B.ECDPAAECDP..QQQP....FFGG..HH P98 Q96 E97 Q97 P99 H99 O98 D99  
8 8 0 OOO.DP...CDPAA.C.PBQQQ..B.EFF.GGEHH. P99 D98 F99 A98 O97 B97 A99 Q99  
8 8 0 OOOCD....CDPAA...PBQQQ.PB.EFF.GGEHH. C99 D98 F99 A98 O97 B97 A99 Q99  
8 8 0 OOO..P...CDP.AACDPBQQQ..B.EFF.GGE.HH P99 O97 B97 Q99 H99 F99 A99 D99  
8 8 0 OOOCD.B..CDPB..AAP.QQQ.P..E.FFGGE.HH A97 C99 D98 Q99 H99 O97 B99 A99  
8 8 0 BOOODPB..CDP.AAC.P..EQQQ..EFF..GGHH. G99 E99 Q97 D98 A99 P99 F99 O98  
8 8 0 .OOODP...CDP.AAC.PB.EQQQB.EFF.GG.HH. B97 E99 Q97 D98 A99 P99 F99 O98  
8 8 0 .OOO......DPAA..DPBQQQ.PB.ECFFGGECHH A96 B97 O98 A98 D99 Q99 C97 H99  
8 8 0 .OOODP...CDPBAAC.PB.EQQQ..EFF.GG.HH. B98 E99 Q97 D98 A99 P99 F99 O98  
8 8 0 .OOODPB..CDPBAAC.P..EQQQ..EFF.GG.HH. B99 E99 Q97 D98 A99 P99 F99 O98  
8 8 0 OOO.D.B...D.BAAC.PQQQC.P..EFFPGGE.HH D98 H99 O97 B99 A99 P99 F99 C99  
8 8 0 .OOO.P....DP..AADPB.QQQ.B.ECFFGGECHH B97 A98 P99 Q98 C97 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDPQQQ.......FF..GGHH G98 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDPQQQ.......FF.GG.HH G99 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 .OOO.P....DPB.AADPB..QQQ..ECFFGGECHH B98 Q97 P99 A98 C97 H99 O98 D99  
8 8 0 .OOO.PB...DPBAA.DP.QQQ....ECFFGGECHH P99 Q99 C97 D99 H99 O98 B99 A99  
8 8 0 BOOO..B.ECDPAAECDP.QQQ.P....FFGG..HH P98 Q95 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDPQQQ...FF....GG..HH F96 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDPQQQ....FF...GG..HH F97 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 .OOO.P....DPB.AADPB.QQQ...ECFFGGECHH B98 A98 P99 Q98 C97 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDPQQQ.....FF..GG..HH F98 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB..CDPAA.CDP..EQQQ..EFF...GGHH G98 E99 F99 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.E.DPAAE.DPQQQ......CFFGG.CHH C97 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.E.DPAAE.DPQQQC.....CFFGG..HH C98 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO..B.ECDPAAECDPQQQ..P....FFGG..HH P98 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.E.DPAAECDPQQQC......FFGG..HH C99 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 .OOO.PB...DPB.AADP..QQQ...ECFFGGECHH B99 A98 P99 Q98 C97 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP...QQQ.FF.....GGHH F97 G98 E97 Q97 P99 H99 O98 D99  
8 8 0 .OOODP....DPBAA..PBQQQ....ECFFGGECHH B98 D98 A99 P99 O98 Q99 C97 H99  
8 8 0 BOOO.PB.ECDPAAECDP...QQQFF......GGHH F96 G98 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.EC.PAAECDP.QQQD.....FFGG..HH D98 Q95 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP.QQQ......FF..GGHH G98 Q95 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP...QQQ..FF....GGHH F98 G98 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP.QQQ......FF.GG.HH G99 Q95 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP.QQQ..FF....GG..HH F96 Q95 E97 Q97 P99 H99 O98 D99  
8 8 0 .OOODPB...DPBAA..P.QQQ....ECFFGGECHH B99 D98 A99 P99 O98 Q99 C97 H99  
8 8 0 BOOO.PB.EC.PAAECDPQQQ.D.....FFGG..HH D98 Q94 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP.QQQ...FF...GG..HH F97 Q95 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP.QQQ....FF..GG..HH F98 Q95 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB..CDPAA.CDP..EQQQ..EFF..GG.HH G99 E99 F99 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB..CDPAAECDP..EQQQ...FF..GG.HH G99 E98 F99 Q97 P99 H99 O98 D99  
8 8 0 OOOC.....CDP.AA.DPBQQQ.PB.EFF.GGE.HH C99 O97 B97 Q99 H99 F99 A99 D99  
8 8 0 BOOO.PB...DP..AADP..EQQQ..ECFFGG.CHH E99 Q97 P99 A98 C97 H99 O98 D99  
8 8 0 BOOODPB..CDP.AAC.P..EQQQ..EFF.GGHH.. H99 E99 Q97 D98 A99 P99 F99 O98  
8 8 0 BOOO.PB.EC.PAAECDPQQQ.D....FF.GG.HH. D98 Q94 E97 Q97 D99 P99 F99 O98  
8 8 0 OOOC.....CD.BAA.D.BQQQ.P..EFFPGGEHHP C99 P98 O97 D99 F99 B98 A99 Q99  
8 8 0 OOOC..B..C.PB.AADP.QQQDP..EFF.GGE.HH A98 C99 O97 Q99 B99 F99 A99 H99  
8 8 0 OOOC.PB..C.PBAA.DP.QQQD...EFF.GGE.HH C99 P99 O97 Q99 B99 F99 A99 H99  
8 8 0 BOOO.PB.ECDPAAECDP..QQQ.....FF.GG.HH G99 Q96 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP..QQQ.FF....GG..HH F96 Q96 E97 Q97 P99 H99 O98 D99  
8 8 0 .OOO.P....DP..AADPB..QQQB.ECFFGGECHH B97 Q97 P99 A98 C97 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP..QQQ..FF...GG..HH F97 Q96 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP..QQQ...FF..GG..HH F98 Q96 E97 Q97 P99 H99 O98 D99  
8 8 0 BOOODPB..CDP.AAC.P..EQQQ..EFF.GG..HH H99 E99 Q97 D98 A99 P99 F99 O98  
8 8 0 OOO.DP...CDPAA.C.PB..QQQB.E.FFGGEHH. Q97 P99 D98 A98 O97 B97 A99 Q99  
8 8 0 BOOO.PB.ECDPAAECDP.QQQ.....FF.GG..HH Q95 E97 F99 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP..QQQ....FF.GG..HH Q96 E97 F99 Q97 P99 H99 O98 D99  
8 8 0 OOO.D....CDPAA.C.PB.QQQPB.EFF.GGEHH. Q98 D98 F99 A98 O97 B97 A99 Q99  
8 8 0 BOOO.PB.ECDPAAECDP...QQQ...FF...GGHH G98 E97 F99 Q97 P99 H99 O98 D99  
8 8 0 BOOO.PB.ECDPAAECDP...QQQ...FF..GG.HH G99 E97 F99 Q97 P99 H99 O98 D99  
8 8 0 OOO..P...CDPBAACDPB..QQQ..EFF.GGEHH. Q97 P99 O97 D99 F99 B98 A99 Q99  
8 8 0 ..OOOPB...DPB.AADP...QQQ..ECFFGGECHH Q97 D99 B99 A98 C97 P99 H99 O99  
8 8 0 OOOC.P...C.PAA..DPBQQQD.B.E.FFGGE.HH H99 C99 P99 A98 O97 B97 A99 Q99  
8 8 0 OOO.DPB..CDPBAAC.P.QQQ....EFF.GGE.HH P99 F99 D98 Q99 H99 O97 B99 A99  
8 8 0 OOOCD.B..CDPBAA..P.QQQ.P..EFF.GGE.HH C99 F99 D98 Q99 H99 O97 B99 A99  
8 8 0 OOOC.P...CDPBAA.DPBQQQ....EFF.GGEHH. C99 P99 O97 D99 F99 B98 A99 Q99  
8 8 0 B.OOOPB.ECDPAAECDPQQQ.....FF..GG..HH F98 Q94 E97 Q97 P99 D99 H99 O99  
8 8 0 B.OOOPB.ECDPAAECDPQQQ......FF.GG..HH F99 Q94 E97 Q97 P99 D99 H99 O99  
8 8 0 OOO.D....CDPAA.C.PB.QQQPB.E.FFGGE.HH H99 Q98 D98 A98 O97 B97 A99 Q99  
8 8 0 OOOC.....CDPAA..DPBQQQ.PB.E.FFGGE.HH H99 C99 D99 A98 O97 B97 A99 Q99  
8 8 0 B.OOOPB.E.DPAAE.DPQQQ......CFFGG.CHH C97 Q94 E97 Q97 P99 D99 H99 O99  
8 8 0 B.OOOPB.E.DPAAE.DPQQQC.....CFFGG..HH C98 Q94 E97 Q97 P99 D99 H99 O99  
8 8 0 OOO..P...CDPAA.CDPB..QQQB.E.FFGGEHH. Q97 P99 D99 A98 O97 B97 A99 Q99  
8 8 0 B.OOOPB.E.DPAAECDPQQQC......FFGG..HH C99 Q94 E97 Q97 P99 D99 H99 O99  
8 8 0 .OOOD....CD.BAAC.PB.QQQP..EFFPGGE.HH B98 P99 Q98 F99 H99 A99 D98 O98  
8 8 0 .OOO.P.....PAA..DPBQQQD.B.ECFFGGECHH P99 A96 B97 O98 A98 Q99 C97 H99  
8 8 0 OOO.D....CD.BAAC..B.QQQP..EFFPGGEHHP Q98 D98 O97 P98 F99 B98 A99 Q99  
8 8 0 OOOC.P...CDPAA..DPBQQQ..B.E.FFGGEHH. C99 P99 D99 A98 O97 B97 A99 Q99  
8 8 0 OOOCD.B..CD.BAA..P.QQQ.P..EFFPGGEHH. C99 D98 O97 P99 F99 B99 A99 Q99  
8 8 0 .OOOD.B..CD.BAAC.P..QQQP..EFFPGGE.HH B99 P99 Q98 F99 H99 A99 D98 O98  
8 8 0 .OOO......DPAA..DPB.QQQPB.ECFFGGECHH O98 A98 B97 Q98 C97 H99 A99 D99  
8 8 0 OOOC.P...C.PAA..DPBQQQD.B.EFF.GGEHH. F99 C99 P99 A98 O97 B97 A99 Q99  
8 8 0 ..OOO.....DPAA..DPB.QQQPB.ECFFGGECHH O99 A98 B97 Q98 C97 H99 A99 D99  
8 8 0 .OOO.....CD.BAACDPBQQQ.P..EFFPGGE.HH B98 O98 Q99 H99 P99 F99 A99 D99  
8 8 0 OOOCD....CD.BAA...BQQQ.P..EFFPGGEHHP C99 D98 O97 P98 F99 B98 A99 Q99  
8 8 0 OOO..P...CDPAA.CDPBQQQ..B.E.FFGGE.HH H99 P99 D99 A98 O97 B97 A99 Q99  
8 8 0 OOO......CDPAA.CDPBQQQ.PB.EFF.GGE.HH D99 F99 H99 A98 O97 B97 A99 Q99  
8 8 0 OOO......C..AA.CDPBQQQDPB.EFFPGGE.HH P99 F99 H99 A98 O97 B97 A99 Q99  
8 8 0 OOOC.....C..B.AAD.BQQQDP..EFFPGGEHHP A98 C99 O97 P98 F99 B98 A99 Q99  
8 8 0 OOO..P...C.PAA.CDPBQQQD.B.EFF.GGE.HH P99 F99 H99 A98 O97 B97 A99 Q99  
8 8 0 OOOC.....C.PAA..DPBQQQDPB.EFF.GGE.HH C99 F99 H99 A98 O97 B97 A99 Q99  
8 8 0 OOOCD....CDPAA...PB.QQQPB.E.FFGGEHH. C99 Q98 D98 A98 O97 B97 A99 Q99  
8 8 0 .OOODP....DP..AA.PB.QQQ.B.ECFFGGECHH B97 A98 Q98 C97 H99 P99 D98 O98  
8 8 0 OOO..P...CDP.AACDPB..QQQB.EFF.GGEHH. O97 B97 A99 Q97 D99 P99 F99 O98  
8 8 0 .OOO.....CD.BAACDPB.QQQP..EFFPGGE.HH B98 O98 P99 Q98 H99 F99 A99 D99  
8 8 0 .OOO..B..CD.BAACDP..QQQP..EFFPGGE.HH B99 O98 P99 Q98 H99 F99 A99 D99  
8 8 0 OOO..PB..CDPBAACDP.QQQ....EFF.GGE.HH D99 P99 O97 Q99 B99 F99 A99 H99  
8 8 0 ..OOOPB...DPB.AADP.QQQ....ECFFGGECHH B99 A98 P99 Q99 C97 D99 H99 O99  
